id_persona	forma	interval_escolta	clip	sha256	coincidencia_small	coincidencia_base	consens_textual	text_small	text_base
pa-034	llavors	29.17-32.67	clips/pa-034__llavors__29.17.wav	ce223327ca7f425c2ddebddfad738754c6429f23dfe4fa48202c1b440bb20d20	no	no	no	Ja es va pujar, va a veure posclava, que hi havia molta gent.	Bé, ens hem vaig puxar.  Vaig veure pos clau de cap i molta història.
pa-036	llavors	535.25-538.75	clips/pa-036__llavors__535.25.wav	8d94bca4282eb8bc3104719a1cbbe34fc2d1ffc84bbe9064193f4e6a618860f1	no	no	no	A mi m'ho he fet junts, doncs jo ja m'hi he canviat tot el men.	i jo vaig canviar tot almenyament.
pa-037	llavors	92.53-106.79	clips/pa-037__llavors__92.53.wav	6bfc6a3fa5e743479496e7bed171406f06ecbd7152788472c2fe6d31ad15d4be	sí	sí	sí	I jo era així, i a bon dia ja, des de llavors,  encara cada any es fa el dia 2 de febrer,  fem un dinar o un trobar de tot el constituent.	i ja ho des de llavors, encara cada any es fa el dia 2 de febrer,  fem un dinar o un trupeu de trobades de tot el qual s'hi ha continuat.
pa-038	llavors	264.13-269.83	clips/pa-038__llavors__264.13.wav	e559a95e3096306c2c08a7bba355331d65f3a05d1d547891eeed5a9178433631	sí	no	no	Llavors, això va ser la meva motivació principal,  va ser que la màgia...	Això va ser la meva motivació principal, va ser la meva vida.
pa-041	llavors	108.25-115.75	clips/pa-041__llavors__108.25.wav	9ebd58d611e413d345aa9db81ebe1e282c6e1cae63807471d8c50354bb225c82	no	sí	no	Era una pinya. Abans ho parlàvem amb una persona implicada en la cuina de l'escola, els pares.	I una pinya, llavors, abans ho parlàvem, doncs amb una persona implicada  la cuina de l'escola, els pares.
pa-045	llavors	194.93-200.31	clips/pa-045__llavors__194.93.wav	0b477e5ebdd17090179afd01eda98dc42ecba39e6577c95dbfc9aab92f0583a6	sí	no	no	Allò.  Clar, llavors, el caçador recollitor que està en un lloc fos,  que és la cova...	Allò.  Allò, vols un casador recollectó que està amb un lloc fos que és la cove?
pa-046	llavors	381.13-388.19	clips/pa-046__llavors__381.13.wav	85917ea9ab6716cc1846c5db14aa502404f4806e4020ed4aa34b163495491489	sí	no	no	i el client.  Però, llavors, necessites una bona tapisseria.	Però el llobor necessites una bonata pisseria.
pa-048	llavors	1244.97-1248.95	clips/pa-048__llavors__1244.97.wav	0c6c516dc79d362da72c4822c760d8c867e7af305bc72947d502ba5ab258b796	sí	no	no	Llavors, els catalans han volgut...	Demons, els catalans han volgut...
pa-049	llavors	230.45-239.67	clips/pa-049__llavors__230.45.wav	15816ac71e01ce131564ffb48b96500bc67d759120ea181db1ccf2b01f772f77	sí	no	no	i aquí en Dorre va vindre, llavors, el delegat de premsa de la Casa Blanca.  No sé si va ser arreu realment d'aquesta carta.	I aquí en Dorra va vindre llabons el delegat de prensa de la casa blanca.  No sé si va ser arreu de la càrrecament de aquesta càrrec.
pa-051	llavors	47.61-51.11	clips/pa-051__llavors__47.61.wav	fe347bb0b5784decf5ace5cb0686de935ce19db61e3504200acefaf5f6318f1d	no	no	no	Si volies vestir-ho, estava al camp i quan no tenia feina...	Tenim 30 anys de l'estiva.  Estava el camp i no t'he vingut a fer-ne.
pa-052	llavors	68.73-73.23	clips/pa-052__llavors__68.73.wav	b98fff91f8de095cacd2d47fd2fab29af64d73a0350cbe7de02f0fd6d9cf2d42	no	no	no	i el estiu de vots que hi ha cap a torna.	I el estiu és un piacapotor.
pa-053	llavors	40.73-47.71	clips/pa-053__llavors__40.73.wav	389afbbc7816917e24c342eca9eaa1091bda2cc79f3fccb4dec80e1b09907f37	sí	no	no	Llavors, que vaig tenir poder 15 o 16 anys,	A la bons, com va tenir 15 o 16 anys que em van viure.
pa-054	llavors	156.57-161.51	clips/pa-054__llavors__156.57.wav	b16e05f54953409ad1229feb1050d114da956864a0ff57dee84339826f39045c	sí	no	no	i llavors sortim a l'Òs i això em puc d'haver per allà.	i va sortir de l'oceixant punt d'haver perdllat la gafada.
pa-055	llavors	105.37-110.27	clips/pa-055__llavors__105.37.wav	0ebf4cde8569f919c523a114477aea88e8f2f7e1af508d58650fb96666a697be	no	no	no	no és el mateix.  La casa és dels endurants.	La casa és el segle rancs, el país.
pa-056	llavors	157.77-163.11	clips/pa-056__llavors__157.77.wav	a0b2e7043b0b44939611edbe61ead607b1a746d70a5504ae40e8ce4504e0795e	sí	no	no	llavors ja va vendre el sindic farlas i companyia i el que sí...	que va prendre un tornari, va vendre el sindic farrat i companyia i el que sí.
pa-057	llavors	42.85-47.99	clips/pa-057__llavors__42.85.wav	59bb9de81d0fd6c97634d98b11e51ac7282379e94cb3442d473c99cc7080fa7d	sí	no	no	I llavors això planava molt sobre, sense que es digués, molt.	I això planàvem molt, sense que es digués molt,  però tot on...
pa-058	llavors	1054.41-1059.35	clips/pa-058__llavors__1054.41.wav	a68bba01d84e771c376dcaeaca28d9c79a66174866684137b1f9ed8084f6b554	no	no	no	I, abans, com més desapercebut passa,  millor quan va per això.	i avont és com més desapercebut pas, m'hi jo quan va...
pa-059	llavors	361.49-368.39	clips/pa-059__llavors__361.49.wav	201577f99b71eac44af69cafcc78f97091f05e35de80b4b22468fef3230b4b18	no	no	no	i a Montès algunes parròquies bloquejant completament el comú.	de la ciutadania.
pa-060	llavors	48.77-56.07	clips/pa-060__llavors__48.77.wav	7b61662d31c07bead4f10d1c5c2cb7e3eb078e8d4675f3f78a815c2b0711441b	sí	no	no	84, 82%, i llavors vull dir que no hi ha biministre de l'interior.	i ara es va posar en el que es va posar en el que es va posar en el que es va posar en el que s'hagessin.
pa-061	llavors	380.77-385.15	clips/pa-061__llavors__380.77.wav	e20bc8319ccc4237e38b44777091712e6b80bb2cd4aa633ad9d31bc9c02b6fe6	sí	no	no	-Exacte.  -Bueno, llavors comença tot una agradació.	-Exactament.  -Ella abans comença a tornar a agradar-s'hi.
pa-063	llavors	39.49-44.79	clips/pa-063__llavors__39.49.wav	400ccca1d3f1c2f12951f9bb9877ce744de1e26c17f718ba3ec7c4586b20da95	sí	sí	sí	Ella és la que va crear els primers llavors.	de l'inccipada. Ella és la que va crear les primeres llavors.
pa-064	llavors	713.33-717.15	clips/pa-064__llavors__713.33.wav	384deb854e764f74170c2497fc31b237bd4640e3079364b12c2d267faecc93ee	no	no	no	Tot el... tot el que he de voler.	A tot all, a tot all, a tot all, a tot all.
pa-065	llavors	612.13-617.87	clips/pa-065__llavors__612.13.wav	4cb300945e63cf3e3eb3e9e497cb2b56d5fefb341dea2a1968f277d8328e5635	no	no	no	I la Roma, per mi també, és la catològica.	i el que hem de posar és que el que hem de posar és el que hem de posar és el que hem de posar.
pa-066	llavors	16.21-20.35	clips/pa-066__llavors__16.21.wav	5d3f190d42be6a68e145c600b829752671c073bd48638714b774062785861411	sí	no	no	a l'arribar al pont del que llavors era el pris únic.	que es poden fer a l'estudio de la ciutadania.
pa-001	a veure	341.57-345.59	clips/pa-001__a-veure__341.57.wav	6cf0421c6b94afbc5fb77c2e23fcad5242620b604b8fbef21a2669ca70b4b6d0	no	sí	no	que més depresivo.	A veure, jo penso que era un moment molt delicat, molt important i a vegades...
pa-002	a veure	126.25-132.75	clips/pa-002__a-veure__126.25.wav	38db2238afad6ff0cda8d052428ac946c1502fe9e478748a5d5a10c304f4787c	sí	sí	sí	un opositor a veure, no era fàcil, eh?	A veure, no era fàcil, i ell era fàcil.
pa-007	a veure	89.25-96.75	clips/pa-007__a-veure__89.25.wav	2e33ec4258f16610796effef83c0b15f586de483c9feea9356e66c28bcb48f98	sí	sí	sí	que he tingut a veure amb la història del nostre país  i que vaig publicar a un dels meus llibres que tinc per aquí.	que he tingut a veure amb la història del nostre país  i que vaig publicar a un dels meus llibres que tinc per aquí.
pa-008	a veure	668.25-673.75	clips/pa-008__a-veure__668.25.wav	b8ec0ea035f80dc7781e0482c5309e8d1c8801ed3c891425c324353862e4f9ea	sí	sí	sí	tot això no té res a veure amb el que tres anys abans	tot això no té res a veure amb el que 3 anys abans
pa-011	a veure	551.81-556.27	clips/pa-011__a-veure__551.81.wav	3d97427de28fc34ef2fbb6e9f043e58092da0546973ce8b3bca9331b53a5bd7b	sí	sí	sí	acabo d'exposicions i activitats que tenen sempre a veure amb el patrimoni.	que tenen sempre a veure amb el Patrimol.
pa-014	a veure	617.45-637.95	clips/pa-014__a-veure__617.45.wav	1ecfd71b7e585ea710847503e4b096787c1afdff39d5b0fab976e56af5c9dedf	sí	no	no	és els anys 40, 43, 44 que ha hagut un viatge que fan a Barcelona,  una sèrie d'autoritats i una sèrie davant de dansaites del contrapàs,  que van a veure com actuaven els esbarcs a baix a Barcelona,  van veure un espectacle que hi havia.	És els anys 43-44, que ha hagut un viatge que fa una Barcelona, una sèrie d'autoritats  i una sèrie de venta d'enseïtes del contrapas, que van envoure com actuaven els esborgs,  a baixar Barcelona, amb un aspecte que hi havia.
pa-016	a veure	369.73-375.91	clips/pa-016__a-veure__369.73.wav	04e982fcf900339e61932d0688d03c07221f39e5e11352e378d022981622bc67	sí	no	no	I llavors a veure, tu quan saps que tens un termini per fer les coses, doncs...	I llavors tu quan saps que tens un termini per fer les coses, doncs...
pa-018	a veure	825.61-833.55	clips/pa-018__a-veure__825.61.wav	f85d17b85019ab9afaee772a248ae9ee7befc9dbc58de94604aead518bf29f20	no	sí	no	Vostè va ser el fill d'un fill perillós.  Vostè va ser el fill d'un fill perillós.	de totes les maneres.  A veure si fins a l'última hora.
pa-021	a veure	108.77-116.95	clips/pa-021__a-veure__108.77.wav	a414dcaedfce8f46c78fc77e8d5ad8733a82d2ecc90cca07471723204ceab88d	sí	no	no	i a veure anàvem a fer aquesta Constitució que no era fàcil.	I veure, anar a l'aboma a fer aquesta constitució que no era fàcil.
pa-022	a veure	238.61-245.15	clips/pa-022__a-veure__238.61.wav	bbd94477eb114a1ffabb48116b8907dc339789165916fe947c9e3a3c2ba027cd	sí	sí	sí	perquè teníem la poder a veure si ara s'ho duré in extremis.	perquè tenia un lapo i a veure si ha assaudre inextrevis.
pa-023	a veure	268.81-272.59	clips/pa-023__a-veure__268.81.wav	addeae7da8659156e43287f650334aeecae3c998787d1a218497b4ea51d30739	sí	sí	sí	A veure, què és l'exemple del 92?	A veure... les eleccions de 90 dos.
pa-024	a veure	590.77-595.39	clips/pa-024__a-veure__590.77.wav	b692baf8e9b4b0fbc83cc7da1b600dba23f3aa0184188d4d5f63d2a0058396d6	no	no	no	No sé si això és un problema que s'han de fer.	que està conversat, però jo crec que també n'havia una mica més allà de...
pa-025	a veure	388.01-395.23	clips/pa-025__a-veure__388.01.wav	ac41c9bd2a75300f05015ffb965c075ec19565e75485decbd94da09268e2fd9f	sí	sí	sí	segurament. A veure, el goprínsem Martí, nosaltres no el criticarem.	A veure el govern se'n mertir.  Nosaltres no el criticarem.
pa-026	a veure	64.09-68.39	clips/pa-026__a-veure__64.09.wav	a0131f905fc6b5055935b9db4e5f641e9c8dd15f1c33156a2430926f27383e95	sí	no	no	Sí, sí, a veure.	Sí, això hi ha per ell.
pa-029	a veure	17.49-21.59	clips/pa-029__a-veure__17.49.wav	0c49c79d6f3d3945e1b570396e750ad2b18dffab6442099a0af5c31eb523b5ea	no	no	no	La majoria és molt preocupada pel fet d'aquest.	estaven la majoria molt preocupada per fer-te aquest.
pa-030	a veure	673.41-676.91	clips/pa-030__a-veure__673.41.wav	8d8d6cfa9ad9300ff3240685c9ed04204b82264cc1242f4fcdccefe0fc9e98fd	sí	sí	sí	A veure, aquí que el diu una cosa.	A veure qui cal dir una cosa, jo, aquí.
pa-031	a veure	4.25-9.07	clips/pa-031__a-veure__4.25.wav	470c2fc3c9e46f483323eef86d5080dd5f22a318b8a26f0d8d524a8fbc37a15a	sí	sí	sí	I es va decidir que a veure quin sindic podien portar i tothom podria portar.	I jo ho deixi dir que va veure quin síndic pugui un proportat i tot el temps pugui ser.
pa-032	a veure	212.45-218.19	clips/pa-032__a-veure__212.45.wav	e7faa715389f8349a619a12d56001129ec9c9d78bd8404383dea0b1d027a13b4	no	no	no	"Però si això va haver-hi alguna, la més grossa va ser...  ""Perder dels consellers""."	No va passar això, va haver-hi alguna, la més grossa,  però sí que és, perdé dels consellers.
pa-034	a veure	94.05-100.39	clips/pa-034__a-veure__94.05.wav	f11ae47cfb296a410bc792f10d50a4670333a71827c336ac9c126292c960a427	sí	sí	sí	Em va venir a veure, perquè, clar, ja sabia de començar a preparar,	que la vaig fer a la vació.  Podíem venir a veure, perquè clar, ja s'havia de començar a preparar,  avui dels candidats.
pa-035	a veure	211.09-218.51	clips/pa-035__a-veure__211.09.wav	50a42e1496440e919a2bffc10ef6447431d7949c6ad9dea989657538f38d5b8c	no	no	no	però anirà bé 6 meses de grups polítics comuns	però anirà bé a 6 meses de grup polítics comuns
pa-036	a veure	153.05-160.15	clips/pa-036__a-veure__153.05.wav	e46402ec8e4acb176e917eee73f8cd3dc7797233647d67d688221838195ade2a	sí	sí	sí	i els consellers a veure i companys diputats de l'Assemblea Nacional de França o BD Madrid.	que ens aconseguirien a veure companys diputats de l'Assemblée Nacional  a França o a Bèdem Madrid.
pa-038	a veure	1070.33-1076.43	clips/pa-038__a-veure__1070.33.wav	002a2e40a5ab01996b6757320c33036a847b16bca587dc6cefc2077b85071afe	no	no	no	"Bé, no sé, en camp, quan sou, que voteu a Blanco Negre, vam dir ""quatre""."	Bé, doncs sé, per exemple, en camp quan sou que voteu a Blime on haguere,  vam dir 4.
pa-041	a veure	200.25-205.75	clips/pa-041__a-veure__200.25.wav	d94803f0ff6a582f1d54ceb3f53aee9ed0eeb766fc0f5943cdf67c5ba821168c	sí	no	no	vol dir que material pedagògic no, a veure, era molt limitat.	amb una mica vol dir que material pedagògi no hi ha verdes de veritat.
pa-045	a veure	340.93-345.91	clips/pa-045__a-veure__340.93.wav	03b4ff733fc095b5e926d8dbcce71e7393cab5145040dc1fd0986181631f2506	sí	sí	sí	No ho veiem perquè...  No ho veiem perquè per un luxe d'anar-ho a veure i per conservar-ho.	No ho veiem perquè on l'ús s'ha de donar-ho a veure  i per conservar-ho, no ho veiem.
pa-048	a veure	393.93-397.03	clips/pa-048__a-veure__393.93.wav	9102f274c38e674445da844dc3a02ad058fc647815947cdce0cb5df2242acbd7	sí	sí	sí	A veure, vostè com es diu?	de la bona contemporària, a veure.  Vols ser com el diu.
pa-049	a veure	244.85-252.03	clips/pa-049__a-veure__244.85.wav	7b71fcc78c5080a21279eadcf1cc4451262936076575f74fb3f5f9663ea5a47f	sí	sí	sí	i ara ja no ens ho pot dir.  Però van anar a veure l'amistat amb el meu pare.  El meu pare els va anar a veure després o així.	I ja no ens ho pot dir.  Ja no ens ho pot dir.  Però va anar a tablar a visitar-te amb el meu pare,  amb el meu pare, els van a veure després o aixec.
pa-054	a veure	77.97-81.87	clips/pa-054__a-veure__77.97.wav	4ad08421bfe41e0cfc81cc6bdd086ac64a523d79c32cb56c789f1a30804af9a9	sí	no	no	Ja veuré que hi va una Barcelona,  es per dennes i no hi porten mai a l'estat.	i a preferir anar a Barcelona és per d'any és llubi portant mai a l'acord.
pa-055	a veure	63.89-68.59	clips/pa-055__a-veure__63.89.wav	5a77a923a35da12ae764c729ea54da5af9922d6b7fc57f4732ea86f932e9d997	sí	no	no	Sí, sí, a veure...	Sí, sí, això hi ha per ell.
pa-056	a veure	673.21-676.71	clips/pa-056__a-veure__673.21.wav	5ef05ab6a846afd680570ee327ab385147f23ae2bfd3e0969bca3b6a22e56f60	sí	sí	sí	A veure, aquí que el diu una cosa.	A veure qui cal dir una cosa, jo...
pa-057	a veure	16.97-21.31	clips/pa-057__a-veure__16.97.wav	25edbe6ee2ddb939add2dfcf2ff74f7ca2b67f068d5ec63de105b41444ecd828	no	no	no	No és el mateix que el que ha de fer.  No és el mateix que el que ha de fer.	Està bé la majoria molt preocupada per fer-te aquest.
pa-058	a veure	828.61-833.55	clips/pa-058__a-veure__828.61.wav	c48759c37e1d258fecb1a4ac137471a67087f3aae37b58ef6ab8e36e79c88c49	no	no	no	A mi m'agrada molt, però a mi no m'agrada.	Però les maneres van oforçar, veure si fins a l'última hora.
pa-060	a veure	268.57-272.67	clips/pa-060__a-veure__268.57.wav	36b54db63c2eed299ee8e70eb28f480ec74849e47b12e0ccc689925b290d1908	sí	no	no	d'un aspecte, eh?, a veure, i que les eleccions són del 92...	de les eleccions de 90 dos.
pa-061	a veure	579.17-583.39	clips/pa-061__a-veure__579.17.wav	9276ee455c7ba9bccd36d3ff17a83e98130fcbd4bd4d1f322b4bb92b1f565f1a	sí	sí	sí	i això és el que ara començarem a veure.	I això és el que ara comença a veure.
pa-063	a veure	402.13-408.03	clips/pa-063__a-veure__402.13.wav	0644b2672a390cfdd420ae5dc9cb1daf653ab25978ffe35b3fae25cde107aacf	sí	no	no	A veure, aquesta opinió de que s'obren	Aquesta opinió de que sobra
pa-064	a veure	587.61-591.67	clips/pa-064__a-veure__587.61.wav	d2b367717082674c001d5c114930374201ac81a40b44b1fc5d7f1e21b2e8fe9c	sí	sí	sí	No s'ha tornat a veure amb els anys.	-El set de nata veure amb els anys.
pa-065	a veure	578.25-582.71	clips/pa-065__a-veure__578.25.wav	a4e9c9e0676616d451756731b415e13234c4d8707b88bb585f494d7520866026	no	no	no	-Un dia un polític em diu...	Un dia un polític amb diu.
pa-003	aviam	180.17-188.79	clips/pa-003__aviam__180.17.wav	d1ae1d021e368a2062a13569c08ba1cc212d527200b0aae366cd7d0ac1b2fa77	no	sí	no	El que fa a nivell polític, la primera vegada quan es crea l'amaternal, com he dit,	Aviam, pel que fa a nivell polític, la primera vegada  quan es crea la maternal, com he dit, es creu.
pa-014	aviam	875.45-883.95	clips/pa-014__aviam__875.45.wav	f0734d64362e54adeb066fb426217e22af46539c4fe68eff7e4d9a9e2375209f	sí	no	no	d'escoltar una cosa, es diu, escoteu, aviam.  Imagineu-vos que les merdes apareixen.  Què passa amb el contrapàs? Es deixarà de ballar.	d'una cosa, i van dir, escolteu, ho havíem.  Imaginau-se que les malades apareix.  Què passa amb el contrapass?  Estàs deixant el de ballar?
pa-016	aviam	729.65-741.19	clips/pa-016__aviam__729.65.wav	73448a932688ec22288fc11a6653ccb0ffb5cd88c46bb5e64560304de9f9e2da	no	no	no	Això sí, havíem de venir un estat democràtic, modern,  un estat de dret, no?, i calia fer una Constitució.  Jo tenia clar que calia fer una Constitució, i em sembla que...	Això sí, havíem de esdevenir un estat democràtic,  modern, un estat dret, i calia fer una constitució.  Per mi, jo tenia clar que calia fer una constitució  que ens hem de fer.
pa-020	aviam	252.21-256.43	clips/pa-020__aviam__252.21.wav	d939cc85022682c4190eb9152a29c2c1e37d97058b8fcbfbf17401b197db1820	sí	sí	sí	Això és el seu, i a bon resultat que clar, això era aviam, potser va a...	I jo m'han resultat que clar, jo sóc, aviam, puc ser va futbol.
pa-049	aviam	897.25-901.75	clips/pa-049__aviam__897.25.wav	49a6821640c054b05381a46cf68e3b16a2bd0813cfece34af5fa4560cf6a5aeb	no	no	no	S'està viatjant.	que la presència ho ha d'aconseguir.  La presència ho ha de tenir en compte.
pa-004	doncs	416.21-423.31	clips/pa-004__doncs__416.21.wav	66a0b6d71bfc9f7d9aa51a0679961950ad4a21de67dad876013e124cb766df6b	no	sí	no	costava una punyera de grà que representava uns 3 quilos de grà.	maldre, doncs costa una puñera de grà que representa a peu unos 3 kilos de grà.
pa-005	doncs	71.13-77.11	clips/pa-005__doncs__71.13.wav	05acf64b455e436ae6562ee6d71bcf7e28df15f3f60e9dc2e79e865ee570a1e0	sí	sí	sí	Doncs bé, doncs deveu demanar què és això dels hostals comunals.	Doncs bé, però s'ha de demanar que és això dels nostals comunes.
pa-006	doncs	180.25-187.75	clips/pa-006__doncs__180.25.wav	2053f514cf7a7bfe2fa9b0327ab0b7f71664c2773313f582ee534a7e50119033	sí	no	no	i la rota, doncs, passava per sobreborda i era accionada per l'aigua que circulava.	i la rata us passava per sobre la borde i era acusirat per la lliure que se'l colava.
