categoria	forma	id_persona	ocurrencia	snippet	font	estat
discurs	vull dir	pa-033	1	s. Doncs normalment es revia amb... amb interès, diguem. Es revia amb interès perquè, clar, vull dir, tothom veia les exigències que tenien els veguers i els balles i sabia de regular i la falt	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	vull dir	pa-033	2	és, i el dret de vot el sofrers universal i de més, no hi ha moments tan àlgits com aquest. Vull dir que realment aquest és un dels moments àlgits de l'història del país. Ho capgira tot, de fet	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	és a dir	pa-033	1	I això van provar de revertir-ho. Es va crear el que en aquell moment es va dir al governet, és a dir, un govern sense massa funcions, per dir, per les que arribes, i després nosaltres ja tiràve	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	és a dir	pa-033	2	osició realment a Escaldes va arribar un moment que hi havia dos grups totalment enfrontats. És a dir, aquesta mateixa oposició es va oposar a caldea de debat, es va dir realment quan no tenia ma	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	és a dir	pa-033	3	ontra. Aquesta posició frontal amb contra, el moment de la Constitució també s'hi va posar. És a dir, que era més per a enfrontament polític, que no pas pel que hi havia d'interès i el benefici	transcripcions/pa-033.txt	ASR; pendent d'audicio
territorial	Escaldes	pa-033	1	és convençuts, i que tiràvem endavant una Constitució amb cara i ulls. L'oposició realment a Escaldes va arribar un moment que hi havia dos grups totalment enfrontats. És a dir, aquesta mateixa	transcripcions/pa-033.txt	ASR; pendent d'audicio
territorial	parròquia	pa-033	1	a més per a enfrontament polític, que no pas pel que hi havia d'interès i el benefici per la parròquia i pel país. El procés constituent jo considero que és un dels passos més grossos que he fet	transcripcions/pa-033.txt	ASR; pendent d'audicio
discurs	a nivell	pa-034	1	ar el nom d'un partit de Canillo, vull dir, i així vam començar. Per tant, vull dir, més que a nivell familiar, va ser a nivell, vull dir, d'amistat, vull dir, a nivell d'amistat. Sí que el meu	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	a nivell	pa-034	2	nillo, vull dir, i així vam començar. Per tant, vull dir, més que a nivell familiar, va ser a nivell, vull dir, d'amistat, vull dir, a nivell d'amistat. Sí que el meu pare, vull dir, va estar en	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	a nivell	pa-034	3	er tant, vull dir, més que a nivell familiar, va ser a nivell, vull dir, d'amistat, vull dir, a nivell d'amistat. Sí que el meu pare, vull dir, va estar en un moment al comú, com a conseller, per	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	a veure	pa-034	1	o menys, una mica la cosa aquí, fins que el senyor Josep Casal, de Casa Gavachó, em va venir a veure, perquè, clar, ja s'havia de començar a preparar, vull dir, les candidatures, i em va venir	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	a veure	pa-034	2	", perquè, clar, ja s'havia de començar a preparar, vull dir, les candidatures, i em va venir a veure i em va dir, ""Bueno, hi ha un projecte de país i t'has de presentar."" I jo, d'entrada, li va"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	a veure	pa-034	3	ir, això sí que era plenament confiança, vull dir, a les persones, vull dir, de la comissió. A veure, a la comissió constituent de la Parloca de Canillo, hi havia el senyor Josep Casadevall. Cl	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	bueno	pa-034	1	"vaig veure, però esclar, que hi havia molta gent a fora, d'ell estava passant, i vaig dir, ""Bueno, vaig continuar, vaig pujar les escales, mentre pujava, deixava-hi un senyor gran, de qui d'"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	bueno	pa-034	2	"icar una mica, i em vaig quedar. I en aquell moment vaig tenir la sensació, potser, de dir, ""Bueno, això és com una manifestació, jo vaig viure, vull dir, el maig del 68 a França, que dic, co"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	bueno	pa-034	3	"assa alguna cosa."" ""Vull dir, hi hem de ser-hi."" I bé, va passar la dissolució, tot, no? I, bueno, es va quedar, més o menys, una mica la cosa aquí, fins que el senyor Josep Casal, de Casa Ga"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	bé	pa-034	1	t vaig mirar per la finestra i vaig veure que aquí, al pati de casa de l'abany, podia passar bé alguna cosa, unes plancartes, uns llançors blancs, però des de baix no podia llegir. Vaig pe	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	bé	pa-034	2	", no sé, vaig dir, ""Mira, vull dir, aquí passa alguna cosa."" ""Vull dir, hi hem de ser-hi."" I bé, va passar la dissolució, tot, no? I, bueno, es va quedar, més o menys, una mica la cosa aquí"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	bé	pa-034	3	enia a la meva vida professional, la meva família, per tant, la part política, vull dir, està bé, una mica lluny, no? Però sí que el Pepito, per mi és el Pepito, serà sempre, vull dir, el P	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	clar	pa-034	1	"quedar a pensar, ""Què faig?"" Continuo pujant o marxo, perquè aquí alguna cosa deu passar. I, clar, quan vaig arribar aquí a la sala dels passos perdurs, estava, vull dir, de goma a goma, i e"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	clar	pa-034	2	"la dels passos perdurs, estava, vull dir, de goma a goma, i em diuen, ""Què passa?"" Llavors, clar, em van explicar una mica, i em vaig quedar. I en aquell moment vaig tenir la sensació, potse"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	clar	pa-034	3	la cosa aquí, fins que el senyor Josep Casal, de Casa Gavachó, em va venir a veure, perquè, clar, ja s'havia de començar a preparar, vull dir, les candidatures, i em va venir a veure i em v	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	diguem	pa-034	1	vull dir, aquí ens vam trobar, doncs, això, que vull dir, moltes persones de la quarantena, diguem, no?, i penso que potser això és el que va... va influir, no?, primer, vull dir, que cada un	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	doncs	pa-034	1	"o, perquè jo, la política, no m'agradava, d'alguna manera, la política que es feia, que era, doncs això, casa tal, casa tal."" I que no hi havia, doncs, una manera de compartir o de diàleg, qu"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	doncs	pa-034	2	"anera, la política que es feia, que era, doncs això, casa tal, casa tal."" I que no hi havia, doncs, una manera de compartir o de diàleg, que clar, que era molt, vull dir, la cosa molt tancada,"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	doncs	pa-034	3	"ues vale, pues sí"". Vull dir, anem, vull dir, realment, a fer alguna cosa pel país. El país, doncs clar, vull dir, ho necessita, perquè és el que m'està ben explicant d'allò. Potser, vull dir"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	llavors	pa-034	1	"podia llegir. Vaig pensar, ""Què passa a casa de l'abany?"" I vaig pensar, ""Va, no hi vaig."" Llavors vaig pujar, vaig veure, però esclar, que hi havia molta gent a fora, d'ell estava passant, i"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	llavors	pa-034	2	"í a la sala dels passos perdurs, estava, vull dir, de goma a goma, i em diuen, ""Què passa?"" Llavors, clar, em van explicar una mica, i em vaig quedar. I en aquell moment vaig tenir la sensació,"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	llavors	pa-034	3	"manera de compartir o de diàleg, que clar, que era molt, vull dir, la cosa molt tancada, no? Llavors vam començar a parlar i vaig veure dir, ""Bueno, potser aquí anem amb un canvi."" ""Anem amb un"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	no?	pa-034	1	", aquí passa alguna cosa."" ""Vull dir, hi hem de ser-hi."" I bé, va passar la dissolució, tot, no? I, bueno, es va quedar, més o menys, una mica la cosa aquí, fins que el senyor Josep Casal,"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	no?	pa-034	2	"una manera de compartir o de diàleg, que clar, que era molt, vull dir, la cosa molt tancada, no? Llavors vam començar a parlar i vaig veure dir, ""Bueno, potser aquí anem amb un canvi."" ""An"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	no?	pa-034	3	professional, la meva família, per tant, la part política, vull dir, està bé, una mica lluny, no? Però sí que el Pepito, per mi és el Pepito, serà sempre, vull dir, el Pepito, no? Vam estar	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	o sigui	pa-034	1	nt, aquesta, vull dir, l'haurim de treure, la passarem, vull dir, al pròxim consell, perquè, o sigui, acabarem molt tard, oi, oi, oi, oi... I ens ho vam creure, eh? I ens ho vam creure, eh? I	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	per tant	pa-034	1	"b un canvi."" ""Anem amb un canvi, vull dir, d'obertura, anem amb un canvi de mentalitat."" I, per tant, bueno, ja comencem a parlar, vull dir, de grups, ens hem d'adonir, vull dir, hem de buscar e"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	per tant	pa-034	2	donir, vull dir, hem de buscar el nom d'un partit de Canillo, vull dir, i així vam començar. Per tant, vull dir, més que a nivell familiar, va ser a nivell, vull dir, d'amistat, vull dir, a nivel	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	per tant	pa-034	3	cosa que no tenia gaire interès, que la tenia a la meva vida professional, la meva família, per tant, la part política, vull dir, està bé, una mica lluny, no? Però sí que el Pepito, per mi és el	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	perquè	pa-034	1	"post, d'aquí no surt ningú."" I em vaig quedar a pensar, ""Què faig?"" Continuo pujant o marxo, perquè aquí alguna cosa deu passar. I, clar, quan vaig arribar aquí a la sala dels passos perdurs,"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	perquè	pa-034	2	una mica la cosa aquí, fins que el senyor Josep Casal, de Casa Gavachó, em va venir a veure, perquè, clar, ja s'havia de començar a preparar, vull dir, les candidatures, i em va venir a veure	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	perquè	pa-034	3	"""Bueno, hi ha un projecte de país i t'has de presentar."" I jo, d'entrada, li vaig dir, ""No, perquè jo, la política, no m'agradava, d'alguna manera, la política que es feia, que era, doncs aix"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	vull dir	pa-034	1	"guna cosa deu passar. I, clar, quan vaig arribar aquí a la sala dels passos perdurs, estava, vull dir, de goma a goma, i em diuen, ""Què passa?"" Llavors, clar, em van explicar una mica, i em vaig"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	vull dir	pa-034	2	"vaig tenir la sensació, potser, de dir, ""Bueno, això és com una manifestació, jo vaig viure, vull dir, el maig del 68 a França, que dic, com estudiant, i en aquell moment, no sé, vaig dir, ""Mira"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	vull dir	pa-034	3	"el maig del 68 a França, que dic, com estudiant, i en aquell moment, no sé, vaig dir, ""Mira, vull dir, aquí passa alguna cosa."" ""Vull dir, hi hem de ser-hi."" I bé, va passar la dissolució, tot,"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	és a dir	pa-034	1	", d'alguna manera, el que ells ens deien, de dir, ""Bé, doncs hem d'anar cap aquí, cap aquí"". És a dir, jo no tenia cap dubte, no? De dir, al contrari, del que ells ja pensaven fer, o pensaven qu"	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	és a dir	pa-034	2	r, la informació potser m'arribava per d'altres llocs, i no directament potser de parròquia. És a dir, clar, jo no feia reunions, vull dir, dels quatre consellers que estàvem aquí fora d'aquí. V	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	és a dir	pa-034	3	ssava, clar. Llavors, això sí que em va donar molt, molt, molt, molt, perquè no van complir, és a dir, em vaig sentir, en aquell moment, utilitzada. A més, era una comissió i hi havia les quatre	transcripcions/pa-034.txt	ASR; pendent d'audicio
territorial	Canillo	pa-034	1	a parlar, vull dir, de grups, ens hem d'adonir, vull dir, hem de buscar el nom d'un partit de Canillo, vull dir, i així vam començar. Per tant, vull dir, més que a nivell familiar, va ser a niv	transcripcions/pa-034.txt	ASR; pendent d'audicio
territorial	Canillo	pa-034	2	"etot perquè ja era això, de dir, ""Va, ja hem format el grup de Progrés Unió Senyor Progrés de Canillo"". Ja no és, vull dir, fulano de tal, de casa tal, no? Això ho vaig trobar, vull dir, molt im"	transcripcions/pa-034.txt	ASR; pendent d'audicio
territorial	Canillo	pa-034	3	a les persones, vull dir, de la comissió. A veure, a la comissió constituent de la Parloca de Canillo, hi havia el senyor Josep Casadevall. Clar, d'alguna manera, no era del meu partit, no era	transcripcions/pa-034.txt	ASR; pendent d'audicio
territorial	Massana	pa-034	1	"ue aquests quatre, ho deia, es despenyen, no?, que, clar, que primer va haver una reunió a la Massana, després, vull dir, telèfon, no?, i que dius, ""Però què, què passa, què passa, no?"" I clar,"	transcripcions/pa-034.txt	ASR; pendent d'audicio
territorial	comú	pa-034	1	amistat, vull dir, a nivell d'amistat. Sí que el meu pare, vull dir, va estar en un moment al comú, com a conseller, però a nivell de casa, a nivell familiar sí, vull dir, altres persones, v	transcripcions/pa-034.txt	ASR; pendent d'audicio
territorial	parròquia	pa-034	1	Bé, vull dir, la informació potser m'arribava per d'altres llocs, i no directament potser de parròquia. És a dir, clar, jo no feia reunions, vull dir, dels quatre consellers que estàvem aquí fora	transcripcions/pa-034.txt	ASR; pendent d'audicio
territorial	parròquia	pa-034	2	r, potser després, pensant, no?, que els que potser fèiem més pinya, vull dir, a nivell de la parròquia, i que tenien un membre a l'altre partida, potser la informació els hi arribà bé o més aviat	transcripcions/pa-034.txt	ASR; pendent d'audicio
discurs	a veure	pa-035	1	redacció d'una primera Constitució. Se'n va fer sis. Nosaltres em van fer una, però anirem a veure sis més de grups polítics comuns, que van preparar aquestes sis Constituccions, que es van p	transcripcions/pa-035.txt	ASR; pendent d'audicio
discurs	a veure	pa-035	2	ta setmana van acusar el president de la República Francesa de no respectar l'estat de dret. A veure, de la decisió contra l'opinió del PRC, que era el que dominava la política exterior francesa	transcripcions/pa-035.txt	ASR; pendent d'audicio
