id_persona	forma	interval_escolta	clip	json_small	n_matches	token_match	token_matches
pa-033	a nivell	6.61-10.79	clips/pa-033__a-nivell__6.61.wav	qa-cua-small-json/pa-033__a-nivell__6_61.json	0	no	[]
pa-034	a nivell	143.81-148.91	clips/pa-034__a-nivell__143.81.wav	qa-cua-small-json/pa-034__a-nivell__143_81.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.700"",""local_end_s"":""3.360"",""absolute_start_s"":""146.510"",""absolute_end_s"":""147.170"",""prob_min"":""0.7736"",""text"":""a nivell""}]"
pa-036	a nivell	386.45-395.95	clips/pa-036__a-nivell__386.45.wav	qa-cua-small-json/pa-036__a-nivell__386_45.json	1	sí	"[{""occurrence"":1,""local_start_s"":""7.580"",""local_end_s"":""8.050"",""absolute_start_s"":""394.030"",""absolute_end_s"":""394.500"",""prob_min"":""0.8938"",""text"":""a nivell""}]"
pa-038	a nivell	455.49-460.15	clips/pa-038__a-nivell__455.49.wav	qa-cua-small-json/pa-038__a-nivell__455_49.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.650"",""local_end_s"":""1.150"",""absolute_start_s"":""456.140"",""absolute_end_s"":""456.640"",""prob_min"":""0.5767"",""text"":""a nivell""}]"
pa-045	a nivell	624.85-629.07	clips/pa-045__a-nivell__624.85.wav	qa-cua-small-json/pa-045__a-nivell__624_85.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.760"",""local_end_s"":""2.320"",""absolute_start_s"":""626.610"",""absolute_end_s"":""627.170"",""prob_min"":""0.5800"",""text"":""a nivell""}]"
pa-048	a nivell	435.77-441.27	clips/pa-048__a-nivell__435.77.wav	qa-cua-small-json/pa-048__a-nivell__435_77.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.520"",""local_end_s"":""3.740"",""absolute_start_s"":""439.290"",""absolute_end_s"":""439.510"",""prob_min"":""0.8845"",""text"":""a nivell""}]"
pa-049	a nivell	1396.25-1400.75	clips/pa-049__a-nivell__1396.25.wav	qa-cua-small-json/pa-049__a-nivell__1396_25.json	0	no	[]
pa-055	a nivell	38.09-44.07	clips/pa-055__a-nivell__38.09.wav	qa-cua-small-json/pa-055__a-nivell__38_09.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.360"",""local_end_s"":""1.190"",""absolute_start_s"":""38.450"",""absolute_end_s"":""39.280"",""prob_min"":""0.8532"",""text"":""a nivell""}]"
pa-057	a nivell	417.13-421.51	clips/pa-057__a-nivell__417.13.wav	qa-cua-small-json/pa-057__a-nivell__417_13.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.680"",""local_end_s"":""3.070"",""absolute_start_s"":""419.810"",""absolute_end_s"":""420.200"",""prob_min"":""0.8796"",""text"":""a nivell""}]"
pa-058	a nivell	188.37-191.87	clips/pa-058__a-nivell__188.37.wav	qa-cua-small-json/pa-058__a-nivell__188_37.json	0	no	[]
pa-059	a nivell	142.93-150.35	clips/pa-059__a-nivell__142.93.wav	qa-cua-small-json/pa-059__a-nivell__142_93.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.600"",""local_end_s"":""3.840"",""absolute_start_s"":""146.530"",""absolute_end_s"":""146.770"",""prob_min"":""0.6888"",""text"":""a nivell""}]"
pa-060	a nivell	201.93-208.63	clips/pa-060__a-nivell__201.93.wav	qa-cua-small-json/pa-060__a-nivell__201_93.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.790"",""local_end_s"":""4.180"",""absolute_start_s"":""205.720"",""absolute_end_s"":""206.110"",""prob_min"":""0.6465"",""text"":""a nivell""}]"
pa-061	a nivell	1357.21-1360.71	clips/pa-061__a-nivell__1357.21.wav	qa-cua-small-json/pa-061__a-nivell__1357_21.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.210"",""local_end_s"":""1.970"",""absolute_start_s"":""1358.420"",""absolute_end_s"":""1359.180"",""prob_min"":""0.8152"",""text"":""a nivell""}]"
pa-063	a nivell	1143.61-1148.07	clips/pa-063__a-nivell__1143.61.wav	qa-cua-small-json/pa-063__a-nivell__1143_61.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.440"",""local_end_s"":""2.860"",""absolute_start_s"":""1146.050"",""absolute_end_s"":""1146.470"",""prob_min"":""0.7218"",""text"":""a nivell""}]"
pa-065	a nivell	529.09-536.75	clips/pa-065__a-nivell__529.09.wav	qa-cua-small-json/pa-065__a-nivell__529_09.json	2	sí	"[{""occurrence"":1,""local_start_s"":""4.260"",""local_end_s"":""5.440"",""absolute_start_s"":""533.350"",""absolute_end_s"":""534.530"",""prob_min"":""0.2078"",""text"":""a nivell""},{""occurrence"":2,""local_start_s"":""6.810"",""local_end_s"":""7.160"",""absolute_start_s"":""535.900"",""absolute_end_s"":""536.250"",""prob_min"":""0.6973"",""text"":""a nivell""}]"
pa-066	a nivell	25.21-29.71	clips/pa-066__a-nivell__25.21.wav	qa-cua-small-json/pa-066__a-nivell__25_21.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.800"",""local_end_s"":""3.080"",""absolute_start_s"":""28.010"",""absolute_end_s"":""28.290"",""prob_min"":""0.6618"",""text"":""a nivell""}]"
pa-003	tirar endavant	361.93-366.63	clips/pa-003__tirar-endavant__361.93.wav	qa-cua-small-json/pa-003__tirar-endavant__361_93.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.980"",""local_end_s"":""2.000"",""absolute_start_s"":""362.910"",""absolute_end_s"":""363.930"",""prob_min"":""0.9453"",""text"":""tirar endavant""}]"
pa-017	tirar endavant	49.85-56.15	clips/pa-017__tirar-endavant__49.85.wav	qa-cua-small-json/pa-017__tirar-endavant__49_85.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.520"",""local_end_s"":""2.800"",""absolute_start_s"":""52.370"",""absolute_end_s"":""52.650"",""prob_min"":""0.2057"",""text"":""tirar endavant""}]"
pa-020	tirar endavant	33.45-36.95	clips/pa-020__tirar-endavant__33.45.wav	qa-cua-small-json/pa-020__tirar-endavant__33_45.json	0	no	[]
pa-029	tirar endavant	56.73-63.23	clips/pa-029__tirar-endavant__56.73.wav	qa-cua-small-json/pa-029__tirar-endavant__56_73.json	1	sí	"[{""occurrence"":1,""local_start_s"":""4.940"",""local_end_s"":""5.640"",""absolute_start_s"":""61.670"",""absolute_end_s"":""62.370"",""prob_min"":""0.8813"",""text"":""tirar endavant""}]"
pa-030	tirar endavant	185.61-192.15	clips/pa-030__tirar-endavant__185.61.wav	qa-cua-small-json/pa-030__tirar-endavant__185_61.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.620"",""local_end_s"":""2.480"",""absolute_start_s"":""187.230"",""absolute_end_s"":""188.090"",""prob_min"":""0.8976"",""text"":""tirar endavant""}]"
pa-031	tirar endavant	146.09-150.31	clips/pa-031__tirar-endavant__146.09.wav	qa-cua-small-json/pa-031__tirar-endavant__146_09.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.970"",""local_end_s"":""2.000"",""absolute_start_s"":""147.060"",""absolute_end_s"":""148.090"",""prob_min"":""0.8395"",""text"":""tirar endavant""}]"
pa-033	tirar endavant	135.69-141.51	clips/pa-033__tirar-endavant__135.69.wav	qa-cua-small-json/pa-033__tirar-endavant__135_69.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.580"",""local_end_s"":""3.370"",""absolute_start_s"":""138.270"",""absolute_end_s"":""139.060"",""prob_min"":""0.9053"",""text"":""tirar endavant""}]"
pa-034	tirar endavant	690.33-695.67	clips/pa-034__tirar-endavant__690.33.wav	qa-cua-small-json/pa-034__tirar-endavant__690_33.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.440"",""local_end_s"":""4.350"",""absolute_start_s"":""693.770"",""absolute_end_s"":""694.680"",""prob_min"":""0.8661"",""text"":""tirar endavant""}]"
pa-041	tirar endavant	102.25-106.75	clips/pa-041__tirar-endavant__102.25.wav	qa-cua-small-json/pa-041__tirar-endavant__102_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""0.200"",""local_end_s"":""1.000"",""absolute_start_s"":""102.450"",""absolute_end_s"":""103.250"",""prob_min"":""0.9401"",""text"":""tirar endavant""}]"
pa-056	tirar endavant	185.53-189.19	clips/pa-056__tirar-endavant__185.53.wav	qa-cua-small-json/pa-056__tirar-endavant__185_53.json	1	sí	"[{""occurrence"":1,""local_start_s"":""1.620"",""local_end_s"":""2.520"",""absolute_start_s"":""187.150"",""absolute_end_s"":""188.050"",""prob_min"":""0.9073"",""text"":""tirar endavant""}]"
pa-057	tirar endavant	56.61-63.15	clips/pa-057__tirar-endavant__56.61.wav	qa-cua-small-json/pa-057__tirar-endavant__56_61.json	1	sí	"[{""occurrence"":1,""local_start_s"":""4.990"",""local_end_s"":""5.730"",""absolute_start_s"":""61.600"",""absolute_end_s"":""62.340"",""prob_min"":""0.9330"",""text"":""tirar endavant""}]"
pa-059	tirar endavant	49.77-54.87	clips/pa-059__tirar-endavant__49.77.wav	qa-cua-small-json/pa-059__tirar-endavant__49_77.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.270"",""local_end_s"":""2.800"",""absolute_start_s"":""52.040"",""absolute_end_s"":""52.570"",""prob_min"":""0.7573"",""text"":""tirar endavant""}]"
pa-003	ensenyança	279.69-286.23	clips/pa-003__ensenyan-a__279.69.wav	qa-cua-small-json/pa-003__ensenyan-a__279_69.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.720"",""local_end_s"":""3.590"",""absolute_start_s"":""282.410"",""absolute_end_s"":""283.280"",""prob_min"":""0.6760"",""text"":""ensenyança""}]"
pa-041	ensenyança	523.25-531.75	clips/pa-041__ensenyan-a__523.25.wav	qa-cua-small-json/pa-041__ensenyan-a__523_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""6.270"",""local_end_s"":""6.940"",""absolute_start_s"":""529.520"",""absolute_end_s"":""530.190"",""prob_min"":""0.7954"",""text"":""ensenyança""}]"
pa-002	reformeta	12.25-17.75	clips/pa-002__reformeta__12.25.wav	qa-cua-small-json/pa-002__reformeta__12_25.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.500"",""local_end_s"":""4.400"",""absolute_start_s"":""15.750"",""absolute_end_s"":""16.650"",""prob_min"":""0.3873"",""text"":""reformeta""}]"
pa-022	reformeta	125.53-130.67	clips/pa-022__reformeta__125.53.wav	qa-cua-small-json/pa-022__reformeta__125_53.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.700"",""local_end_s"":""3.400"",""absolute_start_s"":""128.230"",""absolute_end_s"":""128.930"",""prob_min"":""0.6595"",""text"":""reformeta""}]"
pa-025	reformeta	1085.53-1091.51	clips/pa-025__reformeta__1085.53.wav	qa-cua-small-json/pa-025__reformeta__1085_53.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.140"",""local_end_s"":""2.900"",""absolute_start_s"":""1087.670"",""absolute_end_s"":""1088.430"",""prob_min"":""0.4505"",""text"":""reformeta""}]"
pa-026	reformeta	138.61-145.67	clips/pa-026__reformeta__138.61.wav	qa-cua-small-json/pa-026__reformeta__138_61.json	1	sí	"[{""occurrence"":1,""local_start_s"":""3.050"",""local_end_s"":""3.740"",""absolute_start_s"":""141.660"",""absolute_end_s"":""142.350"",""prob_min"":""0.9543"",""text"":""reformeta""}]"
pa-034	reformeta	191.33-198.59	clips/pa-034__reformeta__191.33.wav	qa-cua-small-json/pa-034__reformeta__191_33.json	1	sí	"[{""occurrence"":1,""local_start_s"":""6.120"",""local_end_s"":""6.680"",""absolute_start_s"":""197.450"",""absolute_end_s"":""198.010"",""prob_min"":""0.4659"",""text"":""reformeta""}]"
pa-038	reformeta	1821.69-1828.07	clips/pa-038__reformeta__1821.69.wav	qa-cua-small-json/pa-038__reformeta__1821_69.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.840"",""local_end_s"":""3.710"",""absolute_start_s"":""1824.530"",""absolute_end_s"":""1825.400"",""prob_min"":""0.9688"",""text"":""reformeta""}]"
pa-055	reformeta	139.05-145.83	clips/pa-055__reformeta__139.05.wav	qa-cua-small-json/pa-055__reformeta__139_05.json	1	sí	"[{""occurrence"":1,""local_start_s"":""2.850"",""local_end_s"":""3.800"",""absolute_start_s"":""141.900"",""absolute_end_s"":""142.850"",""prob_min"":""0.9557"",""text"":""reformeta""}]"
