forma	id_persona	interval_escolta	clip	sha256	transcripcio_qa	forma_en_qa	text_qa	estat
perquè	pa-025	37.17-40.43	clips/pa-025__perqu__37.17.wav	a891fcf66565de45043e5673202939ffd53995c708fbce926de37ecf2ab3a200	qa-clips/pa-025__perque__37_17_40_43.txt	sí	molt grans perquè abans no els deixaven votar, que eren...	pendent-audicio
perquè	pa-026	150.53-156.67	clips/pa-026__perqu__150.53.wav	a06efbfdb2e318c890b420026c97961f9e15ee10139b75a171678569811766b4	qa-clips/pa-026__perque__150_53_156_67.txt	sí	perquè no em vull ascendre amb les coses de palacio que hi van molt després.	pendent-audicio
perquè	pa-027	8.81-14.39	clips/pa-027__perqu__8.81.wav	e8162daab616860e81e55a9b17c1dd1824cef34ede88bf377dfcddb1b9284c85	qa-clips/pa-027__perque__8_81_14_39.txt	sí	I ho recordo perquè no crec que era la ràdio,  no sé si havia televisió en aquest moment.	pendent-audicio
perquè	pa-028	142.89-147.99	clips/pa-028__perqu__142.89.wav	5b1e188c8fcea870766593da2a3077f6730dd34d379eaea586edb4f2f65ae03c	qa-clips/pa-028__perque__142_89_147_99.txt	no	i el que hem de fer és fer-ho i fer-ho i fer-ho.	pendent-audicio
perquè	pa-029	249.69-254.43	clips/pa-029__perqu__249.69.wav	ab0a4f86d61a08b2713c29e243689f6690d79aab735bee1859dfda92408cd1e8	qa-clips/pa-029__perque__249_69_254_43.txt	no	i el que passa és que a poc temps es va fer el Tom de 18 mesos.	pendent-audicio
perquè	pa-030	31.89-36.39	clips/pa-030__perqu__31.89.wav	c8563f20f7d6628968378f3a440d6a7ad4939624141215ec351d27a364919d73	qa-clips/pa-030__perque__31_89_36_39.txt	no	que el que hem de fer és agrair aquests quatre anys.	pendent-audicio
perquè	pa-031	32.69-37.47	clips/pa-031__perqu__32.69.wav	cf617f19e1ca890dcf6dfb89e425ddba5e51d8739e0266d23d3f88905606219e	qa-clips/pa-031__perque__32_69_37_47.txt	sí	perquè tampoc ho hauria de massaclar i com podia anar.	pendent-audicio
perquè	pa-032	9.21-15.07	clips/pa-032__perqu__9.21.wav	66b02c6db84050aebf90008226b3eceeceb63d28f24f6f2dabcd5df79040e592	qa-clips/pa-032__perque__9_21_15_07.txt	sí	perquè has tancat l'aport a les 7 de la tarda.	pendent-audicio
perquè	pa-033	18.89-23.43	clips/pa-033__perqu__18.89.wav	83a8fe60b3c3d92ff7983f58a8039aa092f30492036b4e85d45ff73f735dcdb1	qa-clips/pa-033__perque__18_89_23_43.txt	sí	perquè recordeu que en aquella època els balles tenien una força...	pendent-audicio
perquè	pa-034	51.85-56.47	clips/pa-034__perqu__51.85.wav	42c2240a9e852c9b3f38b820a029fd9cf367a55c2470b17dff14d3bdd74dff5f	qa-clips/pa-034__perque__51_85_56_47.txt	no	i el que fa és que el que faci és que t'hi posis.	pendent-audicio
perquè	pa-035	181.13-186.35	clips/pa-035__perqu__181.13.wav	f38c54cf7b06763648129d2747c0f1ced80eb9516a046f7e7ef3daa04b563f16	qa-clips/pa-035__perque__181_13_186_35.txt	sí	perquè hi havia molts endorrans reticents.	pendent-audicio
perquè	pa-036	15.65-20.75	clips/pa-036__perqu__15.65.wav	0b689f9cb1c151358edd130106775c8b163806eb401b210c4a81db43371b53bd	qa-clips/pa-036__perque__15_65_20_75.txt	sí	A tu disseri, ens vam quedar una mica parats perquè nosaltres volíem anar més lluny.	pendent-audicio
perquè	pa-037	186.29-198.91	clips/pa-037__perqu__186.29.wav	1cbed31b6a828f4d1d14b5d0776606717bcd4713ad7782068c048ddfcc358a3d	qa-clips/pa-037__perque__186_29_198_91.txt	sí	Després, clar, quan va arribar cap al final de tot, ens van informar més.  Perquè a final havíem de votar que sí, sinó...	pendent-audicio
perquè	pa-038	279.13-283.51	clips/pa-038__perqu__279.13.wav	c31eb633958fc9fd8bd88b6bfbe0bfc3cbd45b63478165ca802023b152926f29	qa-clips/pa-038__perque__279_13_283_51.txt	sí	sobretot perquè els delegats permanents han continuat.	pendent-audicio
perquè	pa-039	18.09-21.31	clips/pa-039__perqu__18.09.wav	dff331596c9e82aa7bb44ebbf55c1110e2144bf7e68ffeececaa17ec019e4216	qa-clips/pa-039__perque__18_09_21_31.txt	sí	perquè això era xins.	pendent-audicio
perquè	pa-040	25.21-30.07	clips/pa-040__perqu__25.21.wav	1dddceb3b8b20aa203c0beebdb84beb91ca4e0eeee9207dfb2c471483bc2bd35	qa-clips/pa-040__perque__25_21_30_07.txt	sí	perquè considero que en d'hora necessita un nou estatut com...	pendent-audicio
perquè	pa-041	69.25-76.75	clips/pa-041__perqu__69.25.wav	7719b475b5c82063849dcb098fa742a7a21e636a25256d974be9d5877e957376	qa-clips/pa-041__perque__69_25_76_75.txt	sí	i per tant parlaven amb altres pares perquè portessin els fills a l'escola en Dorana.	pendent-audicio
perquè	pa-042	29.13-33.43	clips/pa-042__perqu__29.13.wav	070ca7096afab41fd8168729d4884fa32c4920392328afd39413d4653ba181c7	qa-clips/pa-042__perque__29_13_33_43.txt	sí	a l'escola, més que res, perquè tenia els nens petits.	pendent-audicio
perquè	pa-045	175.33-183.63	clips/pa-045__perqu__175.33.wav	fed7356d7f153694bcb35a3111387ee9b69251ce5f0607d814d1f2e03a15c256	qa-clips/pa-045__perque__175_33_183_63.txt	sí	Algú va fer això, no?  Perquè què va induir a fer aquesta obra?	pendent-audicio
perquè	pa-046	140.85-146.79	clips/pa-046__perqu__140.85.wav	078e50f04cb2167854b9bf1084520f6d233b0f4873cf10b36b9b28c4a204f428	qa-clips/pa-046__perque__140_85_146_79.txt	no	Aquest producte és un valor afegit del país i de tothom.	pendent-audicio
perquè	pa-048	186.93-191.19	clips/pa-048__perqu__186.93.wav	1126abd618f49f845eab2af7b8347b639f779ddf619ecc137b9baeb594f6c7a2	qa-clips/pa-048__perque__186_93_191_19.txt	no	que el riu sempre sembla igual, però no ho és.	pendent-audicio
perquè	pa-049	68.85-75.71	clips/pa-049__perqu__68.85.wav	8321d95aea1b69b8c4d947bacc843e69c4c10e2b9758cd1da8e59333740e3e75	qa-clips/pa-049__perque__68_85_75_71.txt	sí	L'home ha cuidat els aferts exteriors i de la guerra.  Però aquesta és una frase feta perquè la llarga i sobretot entén.	pendent-audicio
perquè	pa-051	123.85-128.35	clips/pa-051__perqu__123.85.wav	1f0d28974908a7c494a071375ac33db09c394b10c1fdfb96ff4573510ea2f247	qa-clips/pa-051__perque__123_85_128_35.txt	sí	perquè els guardaven, els pollins els guardaven fins l'any que ve que eren sobre anys.	pendent-audicio
perquè	pa-052	92.65-96.47	clips/pa-052__perqu__92.65.wav	f69d26e6be851f69420d20c3b397fa0d96af1da10109ab2573fe1606e5debadb	qa-clips/pa-052__perque__92_65_96_47.txt	sí	I ara m'embaric, ja no hi ve, perquè li venen un moment...	pendent-audicio
perquè	pa-053	113.93-120.79	clips/pa-053__perqu__113.93.wav	64fcdd3ba28a2bf0be76550ffa94d3e071ac713bf39b61138ae6714812d35997	qa-clips/pa-053__perque__113_93_120_79.txt	sí	d'aquí, no venia a guanyar alguna pèl·la, perquè volien desprotar la gent.	pendent-audicio
perquè	pa-054	80.45-85.43	clips/pa-054__perqu__80.45.wav	ffc694724e6dee7981aa1274ff326d33d52b1f8c9629b145be982388906f5422	qa-clips/pa-054__perque__80_45_85_43.txt	sí	i portant mai a la vida sabades, perquè ho veig.	pendent-audicio
perquè	pa-055	148.53-153.11	clips/pa-055__perqu__148.53.wav	af435e03412b13a8f1f0e38be16e6c6691f7c2136a0a7dbed35189a2cceca69f	qa-clips/pa-055__perque__148_53_153_11.txt	sí	Ja t'ho dic tot, perquè no em vull ascendre.	pendent-audicio
perquè	pa-056	31.73-35.07	clips/pa-056__perqu__31.73.wav	9f71dfe954cf724b30e0fd26a32bb82e1cf4001827c9a00dc3d77bbcf1fd2f75	qa-clips/pa-056__perque__31_73_35_07.txt	sí	els quadrenys perquè, lògicament,	pendent-audicio
perquè	pa-057	249.45-254.11	clips/pa-057__perqu__249.45.wav	11e76ce20d00eeac2b1ee4e984b72cf2ed8e12ee2dde186db264b6e0aaa03f8f	qa-clips/pa-057__perque__249_45_254_11.txt	sí	molt poc temps, perquè tot això es va fer al tomb de 8 mesos, o sigui.	pendent-audicio
perquè	pa-058	91.09-96.47	clips/pa-058__perqu__91.09.wav	17c00630e6e803a985f847462ce1cc0756a6d99fe77b0dbc37d90092396a6b3a	qa-clips/pa-058__perque__91_09_96_47.txt	sí	i resòria, perquè no podíem acabar mai de decidir que una cosa...	pendent-audicio
perquè	pa-059	4.09-12.43	clips/pa-059__perqu__4.09.wav	1495fd16f5a4cb8523ec35eb4a95e735fda16bd565eeec8237c4615b9ed03594	qa-clips/pa-059__perque__4_09_12_43.txt	sí	Però vam anar molt a l'il·lusió, perquè la Constitució, nosaltres, realment, és el que ens interessa.	pendent-audicio
perquè	pa-060	29.05-34.75	clips/pa-060__perqu__29.05.wav	d27dd69eb55f2a4a3ef8d936e2a551a7c7654dc7e06489d2d8b7c6b45d67a2c8	qa-clips/pa-060__perque__29_05_34_75.txt	sí	en aquests moments perquè els copríncets,  sobretot els representants, perdien...	pendent-audicio
perquè	pa-061	117.17-123.75	clips/pa-061__perqu__117.17.wav	eb43780cda9d3fb56ecf25ced885ca315567304de13b6168afcf37f8775d33f1	qa-clips/pa-061__perque__117_17_123_75.txt	no	per fer-ho, per fer-ho, per fer-ho.	pendent-audicio
perquè	pa-062	73.97-78.19	clips/pa-062__perqu__73.97.wav	7070b669e8f307c0f0bb661f510a478ec77f06c192911d26336bd1760525586b	qa-clips/pa-062__perque__73_97_78_19.txt	sí	Avui és un bon dia perquè amb una copa de bombi a la mà ens desperta.	pendent-audicio
perquè	pa-063	142.61-146.79	clips/pa-063__perqu__142.61.wav	8e4e02b38e6529f4c6080e9746c1f1c60c4db9f524b54a6728bd97a71f1c7974	qa-clips/pa-063__perque__142_61_146_79.txt	sí	perquè vam començar l'any 65.	pendent-audicio
perquè	pa-064	27.57-33.27	clips/pa-064__perqu__27.57.wav	ae786c4acf39d47c492c5b65071ad9e13b069b8181eb920451225da3b13311ff	qa-clips/pa-064__perque__27_57_33_27.txt	sí	I no és permanent.  En realitat potser no és així perquè mai acabem de marxar.	pendent-audicio
perquè	pa-065	129.17-134.51	clips/pa-065__perqu__129.17.wav	eb219b11a8c0b1ce377bc1296b53d7c88e40f5abd3701e30f5a3bd91c345681c	qa-clips/pa-065__perque__129_17_134_51.txt	sí	el paradís. Però un viu, perquè el paradís no existeix, fins i tot.	pendent-audicio
perquè	pa-066	21.81-26.71	clips/pa-066__perqu__21.81.wav	611964253e5d0c918aaa0d6f637572b69a16e40362043c76053c53612b494e7c	qa-clips/pa-066__perque__21_81_26_71.txt	sí	que pot passar.  Era bastant previsible perquè el dia anterior  havia plogut molt, havia sigut un dia...	pendent-audicio
a nivell	pa-001	135.37-139.03	clips/pa-001__a-nivell__135.37.wav	e5b0f06ce3e039baf4cc85c24f32902f435f90fd841cd5059b91697c435f962c	qa-clips/pa-001__a-nivell__135_37_139_03.txt	no	i que s'haurà de posar en contacte amb nosaltres.	pendent-audicio
a nivell	pa-002	714.25-724.75	clips/pa-002__a-nivell__714.25.wav	847941dc5c4a39dd092dd381d2b198be577237db1ea9cc301b4b4bb3aac42d83	qa-clips/pa-002__a-nivell__714_25_724_75.txt	sí	perquè l'opció de la minoria que va passar  és ser majoria, diguéssim, a nivell consell,  però no ho eren.	pendent-audicio
a nivell	pa-003	180.17-188.79	clips/pa-003__a-nivell__180.17.wav	d1ae1d021e368a2062a13569c08ba1cc212d527200b0aae366cd7d0ac1b2fa77	qa-clips/pa-003__a-nivell__180_17_188_79.txt	sí	El que fa a nivell polític, la primera vegada quan es crea l'amaternal, com he dit,	pendent-audicio
a nivell	pa-016	333.81-340.39	clips/pa-016__a-nivell__333.81.wav	499e9b02540fe43be5ddcfdc7c5d9b12a1385c0a6920736e628f8de953084967	qa-clips/pa-016__a-nivell__333_81_340_39.txt	sí	inclús recordo doncs fer sessions maratonianes a nivell de comissions sobre tot quan	pendent-audicio
a nivell	pa-017	143.25-149.75	clips/pa-017__a-nivell__143.25.wav	06fc8aa6e76e04f2143ad72203708c86aa984d0169a6a5e1fefb8c3f4c7f6b98	qa-clips/pa-017__a-nivell__143_25_149_75.txt	sí	Jo penso que totes les parts implicades a nivell de totes les parròquies	pendent-audicio
a nivell	pa-018	188.45-191.87	clips/pa-018__a-nivell__188.45.wav	50582c32479da048eb0ddafc0c929c3346e261944b74d746154b4b2e01349325	qa-clips/pa-018__a-nivell__188_45_191_87.txt	sí	Quan se vol, a nivells de programes polítics,	pendent-audicio
a nivell	pa-019	122.25-127.75	clips/pa-019__a-nivell__122.25.wav	bfbb6fbfec9bb2459306cba449dc2ad4694b256a0b9276b3e49813b7e8ba9b99	qa-clips/pa-019__a-nivell__122_25_127_75.txt	sí	la Constitució és amb qualsevol tema que entrés a nivell de comissions.	pendent-audicio
a nivell	pa-020	409.37-414.43	clips/pa-020__a-nivell__409.37.wav	3e0763e87fb6b08a8245ad1e1c98790524449d2854905a56c1ad8ceeb0bb98b4	qa-clips/pa-020__a-nivell__409_37_414_43.txt	sí	i que precisament també porti, que a nivell comunal,	pendent-audicio
a nivell	pa-023	418.57-422.99	clips/pa-023__a-nivell__418.57.wav	a6b0d9ecbff2c19bebc2926abc5f29acea6e08f0fd8f9a68c89181c3c9376826	qa-clips/pa-023__a-nivell__418_57_422_99.txt	sí	i després també a nivell d'agricultura.	pendent-audicio
a nivell	pa-024	1547.93-1552.91	clips/pa-024__a-nivell__1547.93.wav	df8caaa5d5a0577e3f624407f3948b33e17c3beb4631bfd092565638ab8545db	qa-clips/pa-024__a-nivell__1547_93_1552_91.txt	sí	I jo, no?  Llavors, clar, a nivell...  Ja el Jaume Bartomeu ha governat també, i soc jo...	pendent-audicio
a nivell	pa-026	38.25-41.75	clips/pa-026__a-nivell__38.25.wav	0463fb98ceee4e18c24ffb3637d64d5989b7211af171203c63b9a320d7e6a7a1	qa-clips/pa-026__a-nivell__38_25_41_75.txt	sí	A.  Però a nivell nacional volia dir...	pendent-audicio
a nivell	pa-029	417.09-421.47	clips/pa-029__a-nivell__417.09.wav	4cbd9b08de52bbc1f76e9ea3305ef525452f8eee82b0f7294a7fa58491fe1f57	qa-clips/pa-029__a-nivell__417_09_421_47.txt	sí	que es volien els 4 a nivell nacional i l'aconseguiria.	pendent-audicio
a nivell	pa-033	6.61-10.79	clips/pa-033__a-nivell__6.61.wav	1bca564e9bc3228a50d7d409f250f7c44da78e18a3ec61902d4702255502410b	qa-clips/pa-033__a-nivell__6_61_10_79.txt	no	i els temps de tribuna que portàvem aquesta idea al cap i al nivell nacional,	pendent-audicio
a nivell	pa-034	143.81-148.91	clips/pa-034__a-nivell__143.81.wav	08f04eb67070f08eee907c3b870bd08c7a9d4e4736544059c8189c99cba383ac	qa-clips/pa-034__a-nivell__143_81_148_91.txt	sí	per tant, clar, pot dir, més que a nivell familiar va ser posar...	pendent-audicio
a nivell	pa-036	386.45-395.95	clips/pa-036__a-nivell__386.45.wav	09ded2303ce7bfb7ec5936ed492a4b05bbe17bdfc3b340fd4ea3c8df6cd5546b	qa-clips/pa-036__a-nivell__386_45_395_95.txt	sí	Tot i que les relacions entre en Gàmels i altres parroquis  no eren bones a nivell electoral no s'havia perdut.	pendent-audicio
a nivell	pa-038	455.49-460.15	clips/pa-038__a-nivell__455.49.wav	e86fe3445a396db0b1d5667dbce69375b7c4066666effef7946fc1aaab550e13	qa-clips/pa-038__a-nivell__455_49_460_15.txt	sí	per dir-ho a nivell de negocis, el que sigui, això va molt bé.	pendent-audicio
a nivell	pa-045	624.85-629.07	clips/pa-045__a-nivell__624.85.wav	2f7a1e5265619378dc531b4f401cf3af5e737e6a94a1f0c93b9d1dd19bf116ab	qa-clips/pa-045__a-nivell__624_85_629_07.txt	sí	No té cap importància, a nivell...	pendent-audicio
a nivell	pa-048	435.77-441.27	clips/pa-048__a-nivell__435.77.wav	d56fd7a76ac688f574fc3bd1fb9dc7aec6209cb3d29b8ad4cb0311806f515600	qa-clips/pa-048__a-nivell__435_77_441_27.txt	sí	perquè, normalment, quan t'inviten a nivell oficial, t'inviten a tal...	pendent-audicio
a nivell	pa-049	1396.25-1400.75	clips/pa-049__a-nivell__1396.25.wav	02b85270bab91ce51be2e3ebb972932e9781abe3ef5273be40a1379d529e53a0	qa-clips/pa-049__a-nivell__1396_25_1400_75.txt	no	de la gent que no té l'escenari de l'escenari.	pendent-audicio
a nivell	pa-055	38.09-44.07	clips/pa-055__a-nivell__38.09.wav	43d8bd7f8b3c9a6cf49f93fe7ea6592467c2543ba14edca421f82014d511f92e	qa-clips/pa-055__a-nivell__38_09_44_07.txt	sí	Però a nivell nacional, volia dir, per 89,	pendent-audicio
a nivell	pa-057	417.13-421.51	clips/pa-057__a-nivell__417.13.wav	1d790650a43835ed2c5b89a60f8b2adbf68c1fe8c159baadf9bc413134a36515	qa-clips/pa-057__a-nivell__417_13_421_51.txt	sí	a 4, segur que els altres volien els 4 a nivell nacional i l'aconseguiria així.	pendent-audicio
a nivell	pa-058	188.37-191.87	clips/pa-058__a-nivell__188.37.wav	8a34b9065342d744da066cd603e068ab15a78c90bb13a18feaede556d95a3cc0	qa-clips/pa-058__a-nivell__188_37_191_87.txt	sí	Quan se vol, a nivells de programes polítics,	pendent-audicio
a nivell	pa-059	142.93-150.35	clips/pa-059__a-nivell__142.93.wav	07026b9506b6ef45eca6d55ae0b44b2bfbb4cad62e9ebca196077af12c35373d	qa-clips/pa-059__a-nivell__142_93_150_35.txt	sí	Jo penso que totes les parts implicades a nivell de totes les parròquies,	pendent-audicio
a nivell	pa-060	201.93-208.63	clips/pa-060__a-nivell__201.93.wav	7e6901cdfedab2d586f875bca0a5d559975987f137f38bcb34714ede99f5e819	qa-clips/pa-060__a-nivell__201_93_208_63.txt	sí	Hi havia un ambient molt tens, a nivell de consell, per no disfrutar.	pendent-audicio
a nivell	pa-061	1357.21-1360.71	clips/pa-061__a-nivell__1357.21.wav	2988f083a7f5e0dc979eb4f7a47795da07d26dcb6cfe574fdd5b7b2a92f5963c	qa-clips/pa-061__a-nivell__1357_21_1360_71.txt	sí	No vol dir que a nivell laboral la néixer.	pendent-audicio
a nivell	pa-063	1143.61-1148.07	clips/pa-063__a-nivell__1143.61.wav	a7e84e6dbacc13d4a9672fc1210d2517b325fe12e0579a2f7c038a2e74744e70	qa-clips/pa-063__a-nivell__1143_61_1148_07.txt	sí	que ara farem, que jo crec que ens ajudarà molt a nivell de finances.	pendent-audicio
a nivell	pa-065	529.09-536.75	clips/pa-065__a-nivell__529.09.wav	e2dc715c5100e31cd70b2ce2edbafe7f667e02939c3a7db2dc4081e9fa02cce6	qa-clips/pa-065__a-nivell__529_09_536_75.txt	sí	i el que podreu donar.  Nosaltres venim als santuaris,  trobades a nivell català i a nivell espanyol.	pendent-audicio
a nivell	pa-066	25.21-29.71	clips/pa-066__a-nivell__25.21.wav	3b5d791c9724f7ff314083e54a02e6b261e6e7922bcbf129a4d28fedac972488	qa-clips/pa-066__a-nivell__25_21_29_71.txt	sí	S'ha plogut molt via seu d'un dia bastant complicat a nivell de trànsit.	pendent-audicio
tirar endavant	pa-003	361.93-366.63	clips/pa-003__tirar-endavant__361.93.wav	3c9e5d455711d2d75cb1417b65ef934c50b4b07120d8ec51ac1e2f7923e892f6	qa-clips/pa-003__tirar-endavant__361_93_366_63.txt	sí	per crear i tirar endavant un sistema educatiu propi.	pendent-audicio
tirar endavant	pa-017	49.85-56.15	clips/pa-017__tirar-endavant__49.85.wav	c2b5df070b3c990839afd6b65dcd61d635188c6b3e345de94b32e0f8dc3d1328	qa-clips/pa-017__tirar-endavant__49_85_56_15.txt	sí	i les decisions que em perpugui tirar endavant,  amb tot el que era la justícia, l'immigració.	pendent-audicio
tirar endavant	pa-020	33.45-36.95	clips/pa-020__tirar-endavant__33.45.wav	e6e98394c57d55c43971781c201cd5203c68167b696423da2b327adb2a4c942f	qa-clips/pa-020__tirar-endavant__33_45_36_95.txt	no	i de tirant demà, i de...	pendent-audicio
tirar endavant	pa-029	56.73-63.23	clips/pa-029__tirar-endavant__56.73.wav	5f14096867f46ed1299f44511f099ef4bcd6601b91b66853dcd31a78016ff2f1	qa-clips/pa-029__tirar-endavant__56_73_63_23.txt	sí	i que véssim també d'autodisoldre per la incapacitat de poder tirar endavant.	pendent-audicio
tirar endavant	pa-030	185.61-192.15	clips/pa-030__tirar-endavant__185.61.wav	54728c1e80d1ff918a2b8576ab1fe83cd1ee5c2bd2316505671c1a6130c9dbb7	qa-clips/pa-030__tirar-endavant__185_61_192_15.txt	sí	d'acord? Doncs vam tirar endavant. Es va fer la connexió constituent.	pendent-audicio
tirar endavant	pa-031	146.09-150.31	clips/pa-031__tirar-endavant__146.09.wav	734d4da29e4c231453e9e940f971b4dd0ceda1bf2974d757185523ad8dd47825	qa-clips/pa-031__tirar-endavant__146_09_150_31.txt	sí	que s'havia de tirar endavant de la manera que fos.	pendent-audicio
tirar endavant	pa-033	135.69-141.51	clips/pa-033__tirar-endavant__135.69.wav	b0ced1667205dbd0576e2aa29110e1c4233b60cd3a5e7c78193727ec9255a2cc	qa-clips/pa-033__tirar-endavant__135_69_141_51.txt	sí	i havia vingut aquí a tirar endavant tot aquest projecte.	pendent-audicio
tirar endavant	pa-034	690.33-695.67	clips/pa-034__tirar-endavant__690.33.wav	887e5c0e8735076a705a05f6736e118de3a711b18ed0bad74d5bf935da11d415	qa-clips/pa-034__tirar-endavant__690_33_695_67.txt	sí	Però, esclar, també d'entendre que si volíem tirar endavant.	pendent-audicio
tirar endavant	pa-041	102.25-106.75	clips/pa-041__tirar-endavant__102.25.wav	a7497670b752e9e978075d0c6d35176f4d2051bcbe82c1b671ad5a7a338e3c6e	qa-clips/pa-041__tirar-endavant__102_25_106_75.txt	sí	per tirar endavant l'escola, un ensenyament propi del país.	pendent-audicio
tirar endavant	pa-056	185.53-189.19	clips/pa-056__tirar-endavant__185.53.wav	66f61aaf1326783e5ec385ff520a8d5559f030dca90fd7967bfcfa4bcdfd45bb	qa-clips/pa-056__tirar-endavant__185_53_189_19.txt	sí	i estem d'acord? Doncs vam tirar endavant.	pendent-audicio
tirar endavant	pa-057	56.61-63.15	clips/pa-057__tirar-endavant__56.61.wav	659575b8fab9339b4de7daf0f12cd188b2b2ca6c3d65ba19fb03e1adfd3e0f6b	qa-clips/pa-057__tirar-endavant__56_61_63_15.txt	sí	i que vesim també d'autodisoldre per la incapacitat de poder tirar endavant.	pendent-audicio
tirar endavant	pa-059	49.77-54.87	clips/pa-059__tirar-endavant__49.77.wav	4b0d26cb4d48c00cefebbaad711fea18780d6f55eee62c2c5e56143158d4316a	qa-clips/pa-059__tirar-endavant__49_77_54_87.txt	sí	per fer les decisions com per poder tirar endavant amb tot el que era la justícia,	pendent-audicio
ensenyança	pa-003	279.69-286.23	clips/pa-003__ensenyan-a__279.69.wav	e3eda433ac0c897ef09df433bce38d62ce0bfd4fd1321cb14f3c94577b7ccab7	qa-clips/pa-003__ensenyanca__279_69_286_23.txt	sí	que s'integre amb una primera ensenyança de sistemes educatius estrangers?	pendent-audicio
ensenyança	pa-041	523.25-531.75	clips/pa-041__ensenyan-a__523.25.wav	44a988b8bdc291ade600ca53a9e336d6f494e952083278c092bed9a16ad7760c	qa-clips/pa-041__ensenyanca__523_25_531_75.txt	sí	I aquest material pedagògic, que tingués continuïtat,  també de cara a tota la primera ensenyança.	pendent-audicio
reformeta	pa-002	12.25-17.75	clips/pa-002__reformeta__12.25.wav	6aa060c5245db509abfb70f46cd39abe070648e52010c2146d0e3f65b9f9adf2	qa-clips/pa-002__reformeta__12_25_17_75.txt	sí	per molt que s'hagués fet, el que se'n va dir reformeta,	pendent-audicio
reformeta	pa-022	125.53-130.67	clips/pa-022__reformeta__125.53.wav	c65e84e357dec2ff67419ceba790d9bee1687552e4277c7d1b3c11b2cfe97367	qa-clips/pa-022__reformeta__125_53_130_67.txt	sí	Ara toqui. Portava menys a l'arradera de la reformeta,  de no sé què, que no s'acaba.	pendent-audicio
reformeta	pa-025	1085.53-1091.51	clips/pa-025__reformeta__1085.53.wav	7e1acb1fac50c0b5fe564092ea901384c15f9ab7327e8d900f96cfb237bfe0d8	qa-clips/pa-025__reformeta__1085_53_1091_51.txt	sí	que volia donar una reformeta més arregladeta.	pendent-audicio
reformeta	pa-026	138.61-145.67	clips/pa-026__reformeta__138.61.wav	9ecc153c139b2e8eee21dd2b57aff9f5505a367f856e1bb5009943f99b73b282	qa-clips/pa-026__reformeta__138_61_145_67.txt	sí	La diferència és que la reformeta tractava amb assaig.	pendent-audicio
reformeta	pa-034	191.33-198.59	clips/pa-034__reformeta__191.33.wav	26454002f2a120936955f591b2e5c6cfaf9c4d35d2ae4e3566a113a4e5a5f470	qa-clips/pa-034__reformeta__191_33_198_59.txt	sí	que el país vol dir-ho necessitàvem.  Vull dir que estàveu fent de reformeta,	pendent-audicio
reformeta	pa-038	1821.69-1828.07	clips/pa-038__reformeta__1821.69.wav	c8f3ae6d77e84f493a44d32e456e11f78217167340f1dd1218caa7b91e6146c8	qa-clips/pa-038__reformeta__1821_69_1828_07.txt	sí	o com vulguis, segueixen contentat amb una reformeta.	pendent-audicio
reformeta	pa-055	139.05-145.83	clips/pa-055__reformeta__139.05.wav	25559cd9532afec3a83f8784fb253837ddde48d96cfa14708531d62f457f57c2	qa-clips/pa-055__reformeta__139_05_145_83.txt	sí	La diferència és que la reformeta tractava amb missatges.	pendent-audicio
