candidat_a	candidat_b	n_formes_compartides	formes	estat
lead-rtva-027-jordi-guillamet	lead-yt-040-guillem-forne	12	Andorra;a nivell;a veure;bueno;bé;clar;de fet;doncs;no?;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-041-guillem-areny	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-042-andreu-gonzalez	14	Andorra;a nivell;a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;muntanya;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-043-oriol-agorreta	12	a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-044-laura-casanovas	13	Andorra;a veure;bueno;bé;català;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-045-arnau-rius	13	a nivell;a veure;bueno;bé;clar;de fet;doncs;llavors;muntanya;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-046-alberto-villagrasa	9	a veure;bueno;bé;clar;doncs;evidentment;no?;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-047-katia-ustina	6	Andorra;bueno;bé;doncs;no?;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-048-ander-mirambell	12	Andorra;a nivell;a veure;bueno;bé;clar;doncs;família;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-049-joan-piquet	14	a nivell;a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-050-pau-chica	17	Andorra;a nivell;a veure;bueno;bé;català;clar;doncs;evidentment;francès;història;llavors;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-051-albert-vilaro	11	Andorra;a veure;bueno;bé;clar;doncs;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-052-valenti-closa	12	a nivell;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-053-sonia-andorrita	12	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-054-francesc-solana	12	Andorra;a veure;bueno;bé;clar;doncs;evidentment;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-055-enric-flix	13	Andorra;a veure;bueno;bé;clar;doncs;evidentment;llavors;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-056-arnau-fortuny	15	Andorra;a veure;bueno;bé;clar;de fet;doncs;evidentment;jocs;llavors;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-057-gabriel-lezkano	9	bueno;bé;clar;doncs;evidentment;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-027-jordi-guillamet	lead-yt-058-nuria-pablos	13	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-rtva-029-angelina-mas	22	Andorra;Escaldes;Govern;a veure;bueno;bé;clar;comú;de fet;doncs;equip;escola;família;francès;història;llavors;no?;per tant;perquè;projecte;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-rtva-030-casimir-arajol	18	Andorra;Govern;a veure;bueno;bé;clar;comerç;diguem;doncs;empresa;escola;família;festa;història;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-rtva-031-ramon-rossell	22	Escaldes;Govern;a veure;bueno;bé;català;clar;de fet;diguem;doncs;escola;evidentment;família;festa;història;llavors;no?;o sigui;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-rtva-032-anna-riberaygua	23	Andorra;Govern;a veure;bueno;bé;clar;comerç;comú;de fet;doncs;equip;escola;evidentment;família;francès;història;llavors;no?;o sigui;per tant;perquè;projecte;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-rtva-059-carles-ensenyat	5	Escaldes;bé;doncs;evidentment;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-rtva-060-xavier-espot-actual	2	Govern;per tant	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-rtva-061-antoni-morell	1	perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-033-david-montane	3	clar;doncs;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-034-antoni-marti	8	Andorra;a veure;bé;català;evidentment;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-035-cerni-escale	12	bueno;bé;català;comú;de fet;doncs;evidentment;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-036-xavier-espot	13	Andorra;a veure;bé;clar;comú;de fet;diguem;doncs;evidentment;o sigui;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-037-oscar-ribas	11	Andorra;a veure;bueno;bé;comú;doncs;evidentment;llavors;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-038-conxita-marsol	8	Andorra;bueno;bé;doncs;família;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-039-marta-roure	14	Andorra;a veure;bueno;bé;català;clar;de fet;doncs;família;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-040-guillem-forne	13	Andorra;a veure;bueno;bé;clar;de fet;diguem;doncs;no?;o sigui;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-041-guillem-areny	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-042-andreu-gonzalez	13	Andorra;a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-043-oriol-agorreta	12	a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-044-laura-casanovas	14	Andorra;Escaldes;a veure;bueno;bé;català;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-045-arnau-rius	11	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-046-alberto-villagrasa	11	a veure;bueno;bé;clar;comú;doncs;evidentment;no?;o sigui;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-047-katia-ustina	7	Andorra;bueno;bé;doncs;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-048-ander-mirambell	12	Andorra;a veure;bueno;bé;clar;comú;doncs;família;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-049-joan-piquet	15	a veure;bueno;bé;clar;de fet;diguem;doncs;evidentment;llavors;no?;o sigui;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-050-pau-chica	16	Andorra;a veure;bueno;bé;català;clar;doncs;evidentment;francès;història;llavors;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-051-albert-vilaro	12	Andorra;a veure;bueno;bé;clar;diguem;doncs;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-052-valenti-closa	14	Escaldes;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;o sigui;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-053-sonia-andorrita	14	Andorra;Escaldes;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-054-francesc-solana	15	Andorra;a veure;bueno;bé;clar;diguem;doncs;equip;evidentment;llavors;no?;o sigui;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-055-enric-flix	15	Andorra;a veure;bueno;bé;clar;doncs;empresa;empresari;evidentment;llavors;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-056-arnau-fortuny	18	Andorra;a veure;bueno;bé;clar;de fet;diguem;doncs;empresa;evidentment;jocs;llavors;no?;o sigui;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-057-gabriel-lezkano	10	bueno;bé;clar;doncs;evidentment;no?;o sigui;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-028-pere-besoli	lead-yt-058-nuria-pablos	15	Andorra;Escaldes;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;o sigui;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-rtva-030-casimir-arajol	16	Andorra;Govern;a veure;bueno;bé;clar;consell;doncs;escola;família;història;llavors;memòria;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-rtva-031-ramon-rossell	21	Canillo;Escaldes;Govern;a veure;bueno;bé;clar;de fet;doncs;educació;escola;família;història;llavors;memòria;no?;per tant;perquè;poble;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-rtva-032-anna-riberaygua	25	Andorra;Govern;a veure;aviam;bueno;bé;clar;comú;consell;de fet;doncs;educació;equip;escola;família;francès;història;llavors;memòria;no?;per tant;perquè;poble;projecte;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-rtva-059-carles-ensenyat	4	Escaldes;bé;doncs;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-rtva-060-xavier-espot-actual	2	Govern;per tant	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-rtva-061-antoni-morell	1	perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-033-david-montane	3	clar;doncs;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-034-antoni-marti	6	Andorra;a veure;bé;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-035-cerni-escale	10	bueno;bé;comú;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-036-xavier-espot	10	Andorra;a veure;bé;clar;comú;de fet;doncs;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-037-oscar-ribas	9	Andorra;a veure;bueno;bé;comú;doncs;llavors;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-038-conxita-marsol	8	Andorra;bueno;bé;doncs;família;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-039-marta-roure	12	Andorra;a veure;bueno;bé;clar;de fet;doncs;família;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-040-guillem-forne	12	Andorra;a veure;aviam;bueno;bé;clar;de fet;doncs;no?;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-041-guillem-areny	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-042-andreu-gonzalez	11	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-043-oriol-agorreta	11	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-044-laura-casanovas	14	Andorra;Canillo;Escaldes;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-045-arnau-rius	11	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-046-alberto-villagrasa	9	a veure;bueno;bé;clar;comú;doncs;no?;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-047-katia-ustina	6	Andorra;bueno;bé;doncs;no?;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-048-ander-mirambell	12	Andorra;a veure;bueno;bé;clar;comú;doncs;família;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-049-joan-piquet	13	a veure;aviam;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-050-pau-chica	15	Andorra;a veure;bueno;bé;clar;doncs;francès;història;llavors;memòria;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-051-albert-vilaro	12	Andorra;a veure;aviam;bueno;bé;clar;doncs;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-052-valenti-closa	14	Escaldes;a veure;aviam;bueno;bé;clar;comú;de fet;doncs;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-053-sonia-andorrita	14	Andorra;Escaldes;a veure;bueno;bé;clar;comú;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-054-francesc-solana	12	Andorra;a veure;bueno;bé;clar;doncs;equip;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-055-enric-flix	13	Andorra;a veure;aviam;bueno;bé;clar;doncs;llavors;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-056-arnau-fortuny	13	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-057-gabriel-lezkano	8	bueno;bé;clar;doncs;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-029-angelina-mas	lead-yt-058-nuria-pablos	14	Andorra;Escaldes;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-rtva-030-casimir-arajol	lead-rtva-031-ramon-rossell	17	Govern;a veure;bueno;bé;clar;conseller;diguem;doncs;escola;família;festa;història;llavors;memòria;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-030-casimir-arajol	lead-rtva-032-anna-riberaygua	18	Andorra;Govern;a veure;bueno;bé;clar;comerç;consell;doncs;escola;família;història;llavors;memòria;no?;per tant;perquè;tradició	semblança textual exploratòria; pendent d'audició
lead-rtva-030-casimir-arajol	lead-rtva-059-carles-ensenyat	3	bé;doncs;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-030-casimir-arajol	lead-rtva-060-xavier-espot-actual	2	Govern;per tant	semblança textual exploratòria; pendent d'audició
lead-rtva-030-casimir-arajol	lead-rtva-061-antoni-morell	1	perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-030-casimir-arajol	lead-yt-033-david-montane	2	clar;doncs	semblança textual exploratòria; pendent d'audició
lead-rtva-030-casimir-arajol	lead-yt-034-antoni-marti	5	Andorra;a veure;bé;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-030-casimir-arajol	lead-yt-035-cerni-escale	7	bueno;bé;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-030-casimir-arajol	lead-yt-036-xavier-espot	8	Andorra;a veure;bé;clar;diguem;doncs;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-rtva-030-casimir-arajol	lead-yt-037-oscar-ribas	8	Andorra;a veure;bueno;bé;doncs;llavors;per tant;perquè	semblança textual exploratòria; pendent d'audició
