id	candidat	forma	categoria	small	base	clip	estat
lead-yt-037-oscar-ribas::comunicacions	lead-yt-037-oscar-ribas	comunicacions	infraestructures	1	1	lead-yt-037__67__comunicacions.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::comú	lead-yt-037-oscar-ribas	comú	territorial	4	2	lead-yt-037__29__com.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::doncs	lead-yt-037-oscar-ribas	doncs	discurs	1	3	lead-yt-037__10__doncs.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::evidentment	lead-yt-037-oscar-ribas	evidentment	discurs	3	2	lead-yt-037__11__evidentment.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::govern	lead-yt-037-oscar-ribas	govern	institucions	11	10	lead-yt-037__40__govern.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::llavors	lead-yt-037-oscar-ribas	llavors	discurs	1	1	lead-yt-037__12__llavors.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::o sigui	lead-yt-037-oscar-ribas	o sigui	discurs	3	2	lead-yt-037__14__o-sigui.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::per tant	lead-yt-037-oscar-ribas	per tant	discurs	1	1	lead-yt-037__15__per-tant.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::perquè	lead-yt-037-oscar-ribas	perquè	discurs	14	13	lead-yt-037__16__perqu.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::pont	lead-yt-037-oscar-ribas	pont	infraestructures	2	2	lead-yt-037__47__pont.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::riu	lead-yt-037-oscar-ribas	riu	medi ambient	10	10	lead-yt-037__48__riu.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::solidaritat	lead-yt-037-oscar-ribas	solidaritat	societat	1	1	lead-yt-037__43__solidaritat.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::territori	lead-yt-037-oscar-ribas	territori	territori	1	1	lead-yt-037__57__territori.wav	consens textual; pendent d'audició
lead-yt-037-oscar-ribas::voluntari	lead-yt-037-oscar-ribas	voluntari	societat	2	1	lead-yt-037__65__voluntari.wav	consens textual; pendent d'audició
lead-yt-038-conxita-marsol::Andorra	lead-yt-038-conxita-marsol	Andorra	toponim	4	3	lead-yt-038__59__andorra.wav	consens textual; pendent d'audició
lead-yt-038-conxita-marsol::bueno	lead-yt-038-conxita-marsol	bueno	discurs	2	2	lead-yt-038__05__bueno.wav	consens textual; pendent d'audició
lead-yt-038-conxita-marsol::bé	lead-yt-038-conxita-marsol	bé	discurs	4	5	lead-yt-038__06__b.wav	consens textual; pendent d'audició
lead-yt-038-conxita-marsol::doncs	lead-yt-038-conxita-marsol	doncs	discurs	1	3	lead-yt-038__10__doncs.wav	consens textual; pendent d'audició
lead-yt-038-conxita-marsol::família	lead-yt-038-conxita-marsol	família	societat	2	2	lead-yt-038__53__fam-lia.wav	consens textual; pendent d'audició
lead-yt-038-conxita-marsol::ministra	lead-yt-038-conxita-marsol	ministra	institucions	1	1	lead-yt-038__43__ministra.wav	consens textual; pendent d'audició
lead-yt-038-conxita-marsol::no?	lead-yt-038-conxita-marsol	no?	discurs	4	2	lead-yt-038__13__no.wav	consens textual; pendent d'audició
lead-yt-038-conxita-marsol::per tant	lead-yt-038-conxita-marsol	per tant	discurs	1	1	lead-yt-038__15__per-tant.wav	consens textual; pendent d'audició
lead-yt-038-conxita-marsol::perquè	lead-yt-038-conxita-marsol	perquè	discurs	2	3	lead-yt-038__16__perqu.wav	consens textual; pendent d'audició
lead-yt-038-conxita-marsol::política	lead-yt-038-conxita-marsol	política	institucions	4	3	lead-yt-038__45__pol-tica.wav	consens textual; pendent d'audició
lead-yt-038-conxita-marsol::presidenta	lead-yt-038-conxita-marsol	presidenta	institucions	1	1	lead-yt-038__41__presidenta.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::Andorra	lead-yt-039-marta-roure	Andorra	toponim	12	5	lead-yt-039__44__andorra.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::Catalunya	lead-yt-039-marta-roure	Catalunya	toponim	3	2	lead-yt-039__54__catalunya.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::Espanya	lead-yt-039-marta-roure	Espanya	toponim	2	3	lead-yt-039__65__espanya.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::Eurovisió	lead-yt-039-marta-roure	Eurovisió	cultura	9	5	lead-yt-039__36__eurovisi.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::França	lead-yt-039-marta-roure	França	toponim	2	2	lead-yt-039__64__fran-a.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::Istanbul	lead-yt-039-marta-roure	Istanbul	toponim	1	1	lead-yt-039__52__istanbul.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::Portugal	lead-yt-039-marta-roure	Portugal	toponim	3	2	lead-yt-039__66__portugal.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::TV3	lead-yt-039-marta-roure	TV3	mitjans	4	4	lead-yt-039__50__tv3.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::Turquia	lead-yt-039-marta-roure	Turquia	toponim	3	2	lead-yt-039__53__turquia.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::a nivell	lead-yt-039-marta-roure	a nivell	discurs	3	2	lead-yt-039__01__a-nivell.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::a veure	lead-yt-039-marta-roure	a veure	discurs	2	1	lead-yt-039__02__a-veure.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::advocats	lead-yt-039-marta-roure	advocats	professió	1	1	lead-yt-039__70__advocats.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::anglès	lead-yt-039-marta-roure	anglès	sociolingüística	3	1	lead-yt-039__57__angl-s.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::artista	lead-yt-039-marta-roure	artista	cultura	7	3	lead-yt-039__58__artista.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::bueno	lead-yt-039-marta-roure	bueno	discurs	8	12	lead-yt-039__05__bueno.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::bé	lead-yt-039-marta-roure	bé	discurs	14	11	lead-yt-039__06__b.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::cantant	lead-yt-039-marta-roure	cantant	cultura	2	2	lead-yt-039__39__cantant.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::cançó	lead-yt-039-marta-roure	cançó	cultura	5	3	lead-yt-039__40__can.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::català	lead-yt-039-marta-roure	català	sociolingüística	6	9	lead-yt-039__41__catal.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::clar	lead-yt-039-marta-roure	clar	discurs	20	16	lead-yt-039__07__clar.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::de fet	lead-yt-039-marta-roure	de fet	discurs	2	1	lead-yt-039__08__de-fet.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::doncs	lead-yt-039-marta-roure	doncs	discurs	5	7	lead-yt-039__10__doncs.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::família	lead-yt-039-marta-roure	família	societat	1	1	lead-yt-039__67__fam-lia.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::festival	lead-yt-039-marta-roure	festival	cultura	9	10	lead-yt-039__49__festival.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::fills	lead-yt-039-marta-roure	fills	societat	1	1	lead-yt-039__68__fills.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::idioma	lead-yt-039-marta-roure	idioma	sociolingüística	4	2	lead-yt-039__43__idioma.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::llavors	lead-yt-039-marta-roure	llavors	discurs	7	3	lead-yt-039__12__llavors.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::llengua	lead-yt-039-marta-roure	llengua	sociolingüística	3	3	lead-yt-039__42__llengua.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::no?	lead-yt-039-marta-roure	no?	discurs	15	23	lead-yt-039__13__no.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::o sigui	lead-yt-039-marta-roure	o sigui	discurs	4	2	lead-yt-039__14__o-sigui.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::pandèmia	lead-yt-039-marta-roure	pandèmia	societat	1	1	lead-yt-039__71__pand-mia.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::països	lead-yt-039-marta-roure	països	toponim	8	7	lead-yt-039__61__pa-sos.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::per tant	lead-yt-039-marta-roure	per tant	discurs	7	12	lead-yt-039__15__per-tant.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::perquè	lead-yt-039-marta-roure	perquè	discurs	19	25	lead-yt-039__16__perqu.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::representant	lead-yt-039-marta-roure	representant	cultura	2	2	lead-yt-039__48__representant.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::semifinal	lead-yt-039-marta-roure	semifinal	cultura	1	1	lead-yt-039__60__semifinal.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::televisió	lead-yt-039-marta-roure	televisió	mitjans	5	5	lead-yt-039__51__televisi.wav	consens textual; pendent d'audició
lead-yt-039-marta-roure::universitat	lead-yt-039-marta-roure	universitat	educació	1	1	lead-yt-039__69__universitat.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::AndoFlora	lead-yt-040-guillem-forne	AndoFlora	cultura	3	7	lead-yt-040__46__andoflora.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::Andorra	lead-yt-040-guillem-forne	Andorra	toponim	13	7	lead-yt-040__41__andorra.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::Catalunya	lead-yt-040-guillem-forne	Catalunya	toponim	1	1	lead-yt-040__53__catalunya.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::La Massana	lead-yt-040-guillem-forne	La Massana	toponim	20	7	lead-yt-040__37__la-massana.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::La Vida	lead-yt-040-guillem-forne	La Vida	mitjans	8	8	lead-yt-040__45__la-vida.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::Massana	lead-yt-040-guillem-forne	Massana	territorial	20	7	lead-yt-040__21__massana.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::Ordino	lead-yt-040-guillem-forne	Ordino	territorial	1	1	lead-yt-040__22__ordino.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::Sant Julià	lead-yt-040-guillem-forne	Sant Julià	territorial	4	1	lead-yt-040__23__sant-juli.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::a nivell	lead-yt-040-guillem-forne	a nivell	discurs	6	6	lead-yt-040__01__a-nivell.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::a veure	lead-yt-040-guillem-forne	a veure	discurs	3	4	lead-yt-040__02__a-veure.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::aviam	lead-yt-040-guillem-forne	aviam	discurs	3	4	lead-yt-040__04__aviam.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::boleros	lead-yt-040-guillem-forne	boleros	cultura	5	4	lead-yt-040__68__boleros.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::bolets	lead-yt-040-guillem-forne	bolets	gastronomia	1	1	lead-yt-040__67__bolets.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::bueno	lead-yt-040-guillem-forne	bueno	discurs	11	18	lead-yt-040__05__bueno.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::bé	lead-yt-040-guillem-forne	bé	discurs	24	21	lead-yt-040__06__b.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::calçots	lead-yt-040-guillem-forne	calçots	gastronomia	1	1	lead-yt-040__66__cal-ots.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::canalla	lead-yt-040-guillem-forne	canalla	societat	5	4	lead-yt-040__54__canalla.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::clar	lead-yt-040-guillem-forne	clar	discurs	7	6	lead-yt-040__07__clar.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::climatologia	lead-yt-040-guillem-forne	climatologia	medi ambient	2	2	lead-yt-040__69__climatologia.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::conseller	lead-yt-040-guillem-forne	conseller	institucions	3	1	lead-yt-040__38__conseller.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::conseller de Cultura	lead-yt-040-guillem-forne	conseller de Cultura	institucions	2	1	lead-yt-040__39__conseller-de-cultura.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::cultura	lead-yt-040-guillem-forne	cultura	cultura	5	4	lead-yt-040__40__cultura.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::de fet	lead-yt-040-guillem-forne	de fet	discurs	6	6	lead-yt-040__08__de-fet.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::diguem	lead-yt-040-guillem-forne	diguem	discurs	1	1	lead-yt-040__09__diguem.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::doncs	lead-yt-040-guillem-forne	doncs	discurs	2	4	lead-yt-040__10__doncs.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::fira	lead-yt-040-guillem-forne	fira	cultura	12	6	lead-yt-040__49__fira.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::floral	lead-yt-040-guillem-forne	floral	cultura	3	3	lead-yt-040__48__floral.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::flors	lead-yt-040-guillem-forne	flors	medi ambient	2	2	lead-yt-040__47__flors.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::hotels	lead-yt-040-guillem-forne	hotels	economia	1	1	lead-yt-040__70__hotels.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::lectura	lead-yt-040-guillem-forne	lectura	educació	1	1	lead-yt-040__60__lectura.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::llibres	lead-yt-040-guillem-forne	llibres	cultura	1	1	lead-yt-040__59__llibres.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::mercat	lead-yt-040-guillem-forne	mercat	economia	8	8	lead-yt-040__50__mercat.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::nens	lead-yt-040-guillem-forne	nens	societat	3	3	lead-yt-040__56__nens.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::no?	lead-yt-040-guillem-forne	no?	discurs	1	5	lead-yt-040__13__no.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::o sigui	lead-yt-040-guillem-forne	o sigui	discurs	2	1	lead-yt-040__14__o-sigui.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::parròquia	lead-yt-040-guillem-forne	parròquia	territorial	3	3	lead-yt-040__33__parr-quia.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::perquè	lead-yt-040-guillem-forne	perquè	discurs	53	51	lead-yt-040__16__perqu.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::producte	lead-yt-040-guillem-forne	producte	economia	2	2	lead-yt-040__65__producte.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::restauradors	lead-yt-040-guillem-forne	restauradors	economia	1	1	lead-yt-040__63__restauradors.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::teatre	lead-yt-040-guillem-forne	teatre	cultura	4	4	lead-yt-040__57__teatre.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::tradició	lead-yt-040-guillem-forne	tradició	cultura	2	2	lead-yt-040__51__tradici.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::vull dir	lead-yt-040-guillem-forne	vull dir	discurs	2	2	lead-yt-040__17__vull-dir.wav	consens textual; pendent d'audició
lead-yt-040-guillem-forne::és a dir	lead-yt-040-guillem-forne	és a dir	discurs	12	10	lead-yt-040__18__s-a-dir.wav	consens textual; pendent d'audició
lead-yt-041-guillem-areny::aleshores	lead-yt-041-guillem-areny	aleshores	discurs	1	1	lead-yt-041__03__aleshores.wav	consens textual; pendent d'audició
lead-yt-041-guillem-areny::bueno	lead-yt-041-guillem-areny	bueno	discurs	5	3	lead-yt-041__05__bueno.wav	consens textual; pendent d'audició
lead-yt-041-guillem-areny::bé	lead-yt-041-guillem-areny	bé	discurs	5	3	lead-yt-041__06__b.wav	consens textual; pendent d'audició
lead-yt-041-guillem-areny::perquè	lead-yt-041-guillem-areny	perquè	discurs	8	7	lead-yt-041__16__perqu.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::Andorra	lead-yt-042-andreu-gonzalez	Andorra	toponim	1	1	lead-yt-042__46__andorra.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::Bosc	lead-yt-042-andreu-gonzalez	Bosc	medi ambient	15	7	lead-yt-042__49__bosc.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::Pirineus	lead-yt-042-andreu-gonzalez	Pirineus	toponim	3	1	lead-yt-042__56__pirineus.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::a nivell	lead-yt-042-andreu-gonzalez	a nivell	discurs	3	3	lead-yt-042__01__a-nivell.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::a veure	lead-yt-042-andreu-gonzalez	a veure	discurs	1	1	lead-yt-042__02__a-veure.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::bosc	lead-yt-042-andreu-gonzalez	bosc	medi ambient	15	7	lead-yt-042__40__bosc.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::boscos	lead-yt-042-andreu-gonzalez	boscos	medi ambient	10	10	lead-yt-042__41__boscos.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::bueno	lead-yt-042-andreu-gonzalez	bueno	discurs	2	3	lead-yt-042__05__bueno.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::bé	lead-yt-042-andreu-gonzalez	bé	discurs	11	7	lead-yt-042__06__b.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::canvi climàtic	lead-yt-042-andreu-gonzalez	canvi climàtic	medi ambient	1	1	lead-yt-042__52__canvi-clim-tic.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::clar	lead-yt-042-andreu-gonzalez	clar	discurs	9	5	lead-yt-042__07__clar.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::conservació	lead-yt-042-andreu-gonzalez	conservació	medi ambient	2	1	lead-yt-042__50__conservaci.wav	consens textual; pendent d'audició
lead-yt-042-andreu-gonzalez::de fet	lead-yt-042-andreu-gonzalez	de fet	discurs	2	2	lead-yt-042__08__de-fet.wav	consens textual; pendent d'audició
