origen	desti	relacio	pes	formes_compartides	evidencia
pa-025	pa-061	semblança textual provisional	4	a veure,crec,evidentment,o sigui	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-025	pa-062	semblança textual provisional	4	crec,diguem,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-025	pa-063	semblança textual provisional	5	a veure,clar,crec,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-025	pa-064	semblança textual provisional	5	a veure,clar,crec,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-025	pa-065	semblança textual provisional	5	aleshores,clar,crec,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-025	pa-066	semblança textual provisional	4	crec,de fet,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-030	semblança textual provisional	4	a veure,bé,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-032	semblança textual provisional	3	bé,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-033	semblança textual provisional	3	bé,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-034	semblança textual provisional	4	a nivell,a veure,bé,reformeta	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-036	semblança textual provisional	5	a nivell,a veure,bé,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-037	semblança textual provisional	3	bé,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-038	semblança textual provisional	6	a nivell,bé,o sigui,perquè,reformeta,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-041	semblança textual provisional	4	a veure,bé,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-045	semblança textual provisional	5	a nivell,a veure,bé,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-048	semblança textual provisional	5	a nivell,a veure,bé,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-049	semblança textual provisional	5	a veure,bé,o sigui,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-055	semblança textual provisional	6	a nivell,a veure,o sigui,perquè,reformeta,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-056	semblança textual provisional	4	a veure,bé,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-057	semblança textual provisional	4	a nivell,bé,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-058	semblança textual provisional	3	a nivell,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-059	semblança textual provisional	3	a nivell,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-060	semblança textual provisional	4	a nivell,a veure,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-061	semblança textual provisional	5	a nivell,a veure,bé,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-063	semblança textual provisional	6	a nivell,a veure,bé,o sigui,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-064	semblança textual provisional	4	a veure,bé,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-065	semblança textual provisional	4	a nivell,bé,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-026	pa-066	semblança textual provisional	3	a nivell,bé,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-030	semblança textual provisional	3	crec,evidentment,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-031	semblança textual provisional	4	clar,crec,de fet,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-033	semblança textual provisional	5	clar,de fet,diguem,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-034	semblança textual provisional	3	crec,diguem,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-035	semblança textual provisional	3	crec,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-036	semblança textual provisional	3	clar,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-037	semblança textual provisional	4	clar,crec,diguem,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-038	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-039	semblança textual provisional	3	crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-040	semblança textual provisional	4	crec,de fet,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-041	semblança textual provisional	4	clar,crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-045	semblança textual provisional	3	clar,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-049	semblança textual provisional	5	clar,crec,diguem,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-051	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-056	semblança textual provisional	4	clar,crec,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-058	semblança textual provisional	3	diguem,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-059	semblança textual provisional	4	clar,evidentment,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-060	semblança textual provisional	4	crec,de fet,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-062	semblança textual provisional	4	crec,diguem,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-063	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-064	semblança textual provisional	4	clar,crec,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-065	semblança textual provisional	4	clar,crec,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-027	pa-066	semblança textual provisional	4	crec,de fet,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-030	semblança textual provisional	3	bé,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-031	semblança textual provisional	3	clar,de fet,doncs	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-032	semblança textual provisional	3	bé,clar,doncs	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-033	semblança textual provisional	4	bé,clar,de fet,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-036	semblança textual provisional	3	bé,clar,doncs	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-037	semblança textual provisional	4	bé,clar,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-038	semblança textual provisional	4	bé,clar,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-045	semblança textual provisional	4	bé,clar,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-046	semblança textual provisional	3	bé,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-048	semblança textual provisional	3	bé,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-049	semblança textual provisional	3	bé,clar,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-056	semblança textual provisional	4	bé,clar,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-060	semblança textual provisional	3	de fet,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-063	semblança textual provisional	4	bé,clar,doncs,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-065	semblança textual provisional	3	bé,clar,doncs	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-028	pa-066	semblança textual provisional	3	bé,de fet,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-029	pa-034	semblança textual provisional	3	a nivell,diguem,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-029	pa-057	semblança textual provisional	4	a nivell,diguem,o sigui,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-031	semblança textual provisional	5	a veure,aleshores,crec,doncs,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-032	semblança textual provisional	5	aleshores,bueno,bé,doncs,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-033	semblança textual provisional	5	bé,llavors,tirar endavant,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-034	semblança textual provisional	5	a veure,bé,crec,tirar endavant,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-035	semblança textual provisional	3	crec,doncs,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-036	semblança textual provisional	5	a veure,bé,doncs,evidentment,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-037	semblança textual provisional	6	bueno,bé,crec,doncs,llavors,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-038	semblança textual provisional	7	bueno,bé,crec,doncs,llavors,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-039	semblança textual provisional	3	bé,crec,evidentment	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-041	semblança textual provisional	7	a veure,bueno,bé,crec,evidentment,tirar endavant,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-043	semblança textual provisional	3	bueno,crec,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-045	semblança textual provisional	6	a veure,bé,doncs,evidentment,llavors,o sigui	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-046	semblança textual provisional	5	aleshores,bé,doncs,llavors,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-048	semblança textual provisional	8	a veure,bé,crec,doncs,llavors,o sigui,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-049	semblança textual provisional	9	a veure,aleshores,bueno,bé,crec,evidentment,llavors,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-030	pa-054	semblança textual provisional	3	a veure,bueno,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
