origen	desti	relacio	pes	formes_compartides	evidencia
pa-027	pa-049	semblança textual provisional	9	bueno,bé,clar,crec,diguem,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-055	semblança textual provisional	8	bueno,bé,clar,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-056	semblança textual provisional	9	bueno,bé,clar,crec,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-057	semblança textual provisional	8	bueno,bé,de fet,diguem,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-058	semblança textual provisional	10	bueno,bé,clar,crec,diguem,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-059	semblança textual provisional	9	bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-060	semblança textual provisional	8	bueno,bé,crec,de fet,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-061	semblança textual provisional	9	bueno,bé,clar,crec,doncs,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-062	semblança textual provisional	10	bueno,bé,clar,crec,diguem,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-063	semblança textual provisional	6	bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-064	semblança textual provisional	8	bé,clar,crec,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-065	semblança textual provisional	9	bueno,bé,clar,crec,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-027	pa-066	semblança textual provisional	7	bueno,bé,crec,de fet,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-029	semblança textual provisional	7	bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-030	semblança textual provisional	4	bueno,bé,clar,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-031	semblança textual provisional	5	bueno,bé,clar,de fet,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-032	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-033	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-034	semblança textual provisional	7	bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-035	semblança textual provisional	5	bueno,bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-036	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-037	semblança textual provisional	7	bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-038	semblança textual provisional	7	bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-039	semblança textual provisional	6	bueno,bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-040	semblança textual provisional	4	bé,de fet,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-041	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-045	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-046	semblança textual provisional	6	bueno,bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-048	semblança textual provisional	5	bueno,bé,clar,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-049	semblança textual provisional	6	bueno,bé,clar,diguem,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-055	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-056	semblança textual provisional	5	bueno,bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-057	semblança textual provisional	7	bueno,bé,de fet,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-058	semblança textual provisional	7	bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-059	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-060	semblança textual provisional	5	bueno,bé,de fet,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-061	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-062	semblança textual provisional	6	bueno,bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-063	semblança textual provisional	5	bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-064	semblança textual provisional	5	bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-065	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-028	pa-066	semblança textual provisional	5	bueno,bé,de fet,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-030	semblança textual provisional	4	bueno,bé,clar,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-031	semblança textual provisional	4	bueno,bé,clar,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-032	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-033	semblança textual provisional	5	bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-034	semblança textual provisional	9	a nivell,bueno,bé,clar,diguem,doncs,llavors,perquè,tirar endavant	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-035	semblança textual provisional	5	bueno,bé,clar,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-036	semblança textual provisional	7	a nivell,bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-037	semblança textual provisional	7	bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-038	semblança textual provisional	8	a nivell,bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-039	semblança textual provisional	6	bueno,bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-040	semblança textual provisional	3	bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-041	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-045	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-046	semblança textual provisional	6	bueno,bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-048	semblança textual provisional	6	a nivell,bueno,bé,clar,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-049	semblança textual provisional	7	a nivell,bueno,bé,clar,diguem,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-055	semblança textual provisional	7	a nivell,bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-056	semblança textual provisional	6	bueno,bé,clar,doncs,perquè,tirar endavant	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-057	semblança textual provisional	7	a nivell,bueno,bé,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-058	semblança textual provisional	8	a nivell,bueno,bé,clar,diguem,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-059	semblança textual provisional	8	a nivell,bueno,bé,clar,doncs,llavors,perquè,tirar endavant	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-060	semblança textual provisional	5	a nivell,bueno,bé,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-061	semblança textual provisional	7	a nivell,bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-062	semblança textual provisional	6	bueno,bé,clar,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-063	semblança textual provisional	6	a nivell,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-064	semblança textual provisional	5	bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-065	semblança textual provisional	6	bueno,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-029	pa-066	semblança textual provisional	5	a nivell,bueno,bé,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-031	semblança textual provisional	7	a veure,bueno,bé,clar,crec,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-032	semblança textual provisional	4	bueno,bé,clar,perquè	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-033	semblança textual provisional	5	bé,clar,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-034	semblança textual provisional	8	a veure,bueno,bé,clar,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-035	semblança textual provisional	7	bueno,bé,clar,crec,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-036	semblança textual provisional	7	a veure,bueno,bé,clar,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-037	semblança textual provisional	5	bueno,bé,clar,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-038	semblança textual provisional	6	bueno,bé,clar,crec,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-039	semblança textual provisional	6	bueno,bé,clar,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-040	semblança textual provisional	4	bé,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-041	semblança textual provisional	9	a veure,bueno,bé,clar,crec,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-043	semblança textual provisional	3	bueno,crec,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-045	semblança textual provisional	8	a veure,aleshores,bueno,bé,clar,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-046	semblança textual provisional	6	bueno,bé,clar,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-048	semblança textual provisional	8	a veure,bueno,bé,clar,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-049	semblança textual provisional	9	a veure,aleshores,bueno,bé,clar,crec,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-055	semblança textual provisional	7	a veure,bueno,bé,clar,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-056	semblança textual provisional	9	a veure,bueno,bé,clar,crec,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-057	semblança textual provisional	4	bueno,bé,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-058	semblança textual provisional	8	a veure,bueno,bé,clar,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-059	semblança textual provisional	7	bueno,bé,clar,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-060	semblança textual provisional	7	a veure,bueno,bé,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-061	semblança textual provisional	8	a veure,bueno,bé,clar,crec,evidentment,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-062	semblança textual provisional	8	bueno,bé,clar,crec,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-063	semblança textual provisional	6	a veure,aleshores,bé,clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-064	semblança textual provisional	7	a veure,bé,clar,crec,evidentment,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-065	semblança textual provisional	9	a veure,aleshores,bueno,bé,clar,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-030	pa-066	semblança textual provisional	5	bueno,bé,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-032	semblança textual provisional	4	bueno,bé,clar,perquè	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-033	semblança textual provisional	4	bé,clar,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-034	semblança textual provisional	7	a veure,bueno,bé,clar,crec,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-035	semblança textual provisional	5	bueno,bé,clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-036	semblança textual provisional	6	a veure,bueno,bé,clar,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-037	semblança textual provisional	5	bueno,bé,clar,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-038	semblança textual provisional	6	bueno,bé,clar,crec,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-039	semblança textual provisional	5	bueno,bé,clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-040	semblança textual provisional	4	bé,crec,de fet,perquè	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-041	semblança textual provisional	7	a veure,bueno,bé,clar,crec,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-042	semblança textual provisional	3	clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-045	semblança textual provisional	6	a veure,bueno,bé,clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-046	semblança textual provisional	5	bueno,bé,clar,crec,perquè	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-048	semblança textual provisional	7	a veure,bueno,bé,clar,crec,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-049	semblança textual provisional	7	a veure,bueno,bé,clar,crec,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-055	semblança textual provisional	5	a veure,bueno,bé,clar,perquè	consens entre dos ASR; revisió auditiva pendent
pa-031	pa-056	semblança textual provisional	7	a veure,bueno,bé,clar,crec,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
